Case Number,Problem Category,Geolocation (Latitude),Geolocation (Longitude),Opened Date,Subject,Status,Public Description,SAP URL,Closed Date,Age (Days),tract,geoid,block_group
85722,Graffiti,32.76256305,-117.138944,6/5/16,"Graffiti  at 4850-4914 Texas St, San Diego, CA 92116, USA",Acknowledged,Tagging under the East abutment of Adams Ave bridge above Texas St.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sB6zAAE,,86,001000,060730010001,1
85745,Graffiti,32.9486021,-117.107719,6/5/16,"Graffiti  at 12760 Rancho Penasquitos Blvd, San Diego, CA 92129, USA",Closed,Blue graffiti on the overpass bridge  (RP Blvd over the 15 heading east),https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sB9PAAU,6/24/16,18,017037,060730170373,3
85747,Graffiti,32.75778651,-117.1457078,6/5/16,Graffiti  at 1812 Mission Ave,Closed,Remove graffiti from back of sign.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sB9oAAE,7/7/16,31,001000,060730010003,3
85748,Graffiti,32.75904786,-117.1433747,6/5/16,Graffiti  at 2001?2019 Monroe Ave,Closed,Graffiti on back of sign and also on stop sign.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sB9tAAE,6/8/16,2,001000,060730010003,3
85759,Graffiti,32.8077439,-117.2106967,6/5/16,"Graffiti  at Balboa Ave & Moraga Av San Diego, CA 92117",Closed,"Graffiti on Clairemont pedestal sign in center divider just east of Moraga,  and along south face of K-rail between Moraga and Clairemont Drive.",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sBBVAA2,6/23/16,17,009101,060730091011,1
85760,Graffiti,32.813586,-117.194859,6/5/16,"Graffiti  at 4485-4887 Balboa Ave San Diego, CA 92117",Closed,Graffiti on the face of the center divider in the eastbound lanes of Balboa.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sBBfAAM,6/23/16,17,008512,060730085123,3
85765,Graffiti,32.7267576,-117.0979941,6/5/16,"Graffiti  at 201 Fairmount Avenue, San Diego, CA, United States",Closed,"Heading south on Fairmount , east and west walls south of ridge view and east wall north of ridge view, all in lovely baby blue....charming. RTS gang sign",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sBCOAA2,6/22/16,16,003401,060730034011,1
85794,Graffiti,32.76269681,-117.0717891,6/5/16,Graffiti  at 5852 Adams Ave,Closed,Traffic signs,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sBGaAAM,6/15/16,9,002804,060730028042,2
85814,Graffiti,32.762796,-117.116833,6/5/16,"Graffiti Removal at 4681 35th St San Diego, CA 92116",Closed,Republic dumpster,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sBIqAAM,6/26/16,20,001800,060730018002,2
85815,Graffiti,32.763127,-117.116502,6/5/16,"Graffiti  at 3535 Adams Ave San Diego, CA 92116",Closed,EDCO dumpster,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sBIvAAM,6/15/16,9,001800,060730018002,2
85816,Graffiti,32.763096,-117.116517,6/5/16,"Graffiti  at 3535 Adams Ave San Diego, CA 92116",Closed,Daily dumpster,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sBJ0AAM,6/11/16,5,001800,060730018002,2
85817,Graffiti,32.763123,-117.116455,6/5/16,"Graffiti  at 3537 Adams Ave San Diego, CA 92116",Closed,Well-traveled 'UGS' tagger/crew seems to have blacked out the mural to be able to tag white on top. Unsure about rest of tags on back of building mural,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sBJAAA2,8/5/16,60,001800,060730018002,2
85818,Graffiti,32.763889,-117.114166,6/5/16,"Graffiti  at 4700-4798 Cherokee Ave San Diego, CA 92116",Closed - Referred,Vons east entrance,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sBJFAA2,,86,001800,060730018002,2
85819,Graffiti,32.7575039,-117.10686,6/5/16,"Graffiti  at 4417 41st St, San Diego, CA, United States",Assigned,In alley. First reported 2015-10-17 20.59.19. I'm not sure why Western Towing didn't replace this sign at the same time it replaced most of the other tagged signs on this block.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sBJKAA2,,86,002100,060730021003,3
85838,Graffiti,32.8335311,-117.1947876,6/5/16,Graffiti  at 4867?4869 Genesee Ave,Assigned,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sBLuAAM,,86,008506,060730085062,2
85855,Graffiti,32.7588487,-117.10659,6/6/16,Graffiti  at 4117-4123 Monroe Ave 92116,Closed,Near Monroe Market,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sBP8AAM,6/24/16,18,002100,060730021003,3
85859,Graffiti,32.7485839,-117.1296059,6/6/16,Graffiti  at 3016 University Ave,Closed,Red tag at 3020 University,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sBvJAAU,6/29/16,23,001300,060730013002,2
85860,Graffiti,32.74874076,-117.130294,6/6/16,Graffiti  at 3910 30th St,Acknowledged,Tags all over 30th St side of Western Dental bldg at 30th/university,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sBwqAAE,,85,001300,060730013002,2
85863,Graffiti,44.3404701,-96.7302295,6/6/16,Graffiti  at 3957 30th St,Closed,Tag on valve cover box 3956 30th st,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sByDAAU,6/9/16,3,,,
85865,Graffiti,32.74992056,-117.1301776,6/6/16,Graffiti  at 3982 30th St,Closed,Tag on wall 3972 30th st,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sBymAAE,6/15/16,9,001300,060730013002,2
85866,Graffiti,32.75036262,-117.1302878,6/6/16,Graffiti  at 2940 Lincoln Ave,Acknowledged,Graffiti Tag on traff signal post corner 30th/Lincoln,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sBzfAAE,,85,001300,060730013002,2
85867,Graffiti,32.75020931,-117.1297797,6/6/16,Graffiti  at 3015 Lincoln Ave,Assigned,Tags and stickers all over utility pole and box,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sC12AAE,,85,001300,060730013002,2
85869,Graffiti,32.75026924,-117.1292109,6/6/16,Graffiti  at 3031?3035 Lincoln Ave,Closed,Tag on streetlight pole at LaBohem condos,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sC1qAAE,6/8/16,2,001300,060730013002,2
85871,Graffiti,32.75028978,-117.1278559,6/6/16,Graffiti  at 3087 Lincoln Ave,Closed,Tags on utility box SW corner Lincoln/Illinois,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sC3DAAU,6/15/16,9,001300,060730013002,2
85874,Graffiti,32.5727744,-117.1009067,6/6/16,"Graffiti  at 1511 Halo St, San Diego, CA 92154, USA",Closed,"The top of the utility box was tagged ""AOK"". Location is on Grove/Halo between 15th Street and Gaywood, on the south side of the street.",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sCG7AAM,6/18/16,12,010104,060730101042,2
85875,Graffiti,32.57281991,-117.1003362,6/6/16,"Graffiti  at 1535 Halo St, San Diego, CA 92154, USA",Closed - Referred,"A small gray box attached to the west side of telephone pole was tagged ""BAD"". A conduit pipe by same pole (sidewalk side) was tagged ""DEMO"".",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sCKiAAM,,85,010104,060730101042,2
85886,Graffiti,32.7843639,-117.0863775,6/6/16,"Graffiti  at 4950 Waring Road, San Diego, CA, United States",Closed,We have a cinderblock trash enclosure that faces south and can be seen from northbound Waring Rd. The Graffiti is on that enclosure.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sCsVAAU,6/8/16,2,009604,060730096044,4
85940,Graffiti,40.4430899,-75.4692205,6/6/16,Graffiti  at 4517 LANDIS ST,Closed,Graffiti on wood fence.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sDHuAAM,6/23/16,17,,,
86049,Graffiti,32.71509402,-117.1001297,6/6/16,"Graffiti Removal at 4470 HILLTOP DR, 92102",Closed,"""GRAFFITI ON CRYPT""PER MARIIO DEBLASIO 619 264-3127",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sDo0AAE,6/30/16,24,003404,060730034042,2
86064,Graffiti,32.91163968,-117.1012965,6/6/16,"Graffiti Removal at 10301 SCRIPPS LAKE DR, 92131",Closed,"GRAFFITI ON UTILITY BOX, IN BACK OF LIBRARY ,N/W SECTION.",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sDqkAAE,6/10/16,4,017046,060730170461,1
86119,Graffiti,32.73552989,-117.1227481,6/6/16,Graffiti  at 3315 Palm St,Closed,New graffiti on box on city property.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sEYwAAM,6/9/16,3,004200,060730042002,2
86121,Graffiti,32.77089053,-117.1562534,6/6/16,"Graffiti Removal at 7534 HAZARD CENTER DR, 92108",Closed,GRAFFITI UNDER THE BRIDGE ON SUPPORTGEORGIA POWELL 858 755-7498,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sEZkAAM,6/9/16,3,009304,060730093042,2
86128,Graffiti,32.70274511,-117.1295079,6/6/16,"Graffiti Removal at 321 S 30TH ST, 92113",Closed,REMOVE GRAFFITI (ALLEY),https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sEwyAAE,6/15/16,9,003901,060730039013,3
86130,Graffiti,32.750774,-117.1032176,6/6/16,Graffiti  at 4061 Van Dyke Ave,Closed,BLUE GRAFFITI ON APARTMENT BUILDING.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sF1FAAU,8/4/16,58,002202,060730022021,1
86131,Graffiti,32.75075351,-117.1031039,6/6/16,Graffiti  at 4061 Van Dyke Ave,Closed,On sidewalk,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sF23AAE,6/11/16,4,002202,060730022021,1
86137,Graffiti,32.7570959,-117.1018655,6/6/16,"Graffiti  at Fairmount Avenue, San Diego, CA, United States",Assigned,On the wall on Fairmount at Ridgeview south east and all along in blank spaces not covered with greenery.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sFMmAAM,,85,002001,060730020013,3
86172,Graffiti,32.72265841,-117.118409,6/6/16,"Graffiti  at 1701 Pentuckett Ave, San Diego, CA 92104, USA",Closed,"GRAFFITI IS LOCATED ON THE FOLLOWING: SIDEWALK, BENCH HARDSCAPE, TOP AND BACK OF WALL, TREES, STONE BENCH, SLIDE, TRASH CANS.",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sFmkAAE,6/29/16,22,004200,060730042001,1
86175,Graffiti,32.7864455,-117.172035,6/6/16,"Graffiti  at 2360 East Jewett Street, San Diego, CA, United States 92111",Assigned,Our center shed located near the parking lot area has been vandalized for the third time this month.  A report was filed last week and was closed without anyone coming out to further investigate the issues we are having at this time.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sFpUAAU,,85,008600,060730086003,3
86180,Graffiti,32.6850769,-117.0325212,6/6/16,"Graffiti  at 7370 Goode St., San Diego, CA",Closed,"Blue paint, white residential wall, ""PHL SX3 H CHUCK""",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sFuAAAU,6/29/16,22,003213,060730032132,2
86181,Graffiti,32.685326,-117.03226,6/6/16,"Graffiti  at 7370-7398 Goode St San Diego, CA 92139",Closed,"Black paint on green utility box, been there for 6+ months",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sFuoAAE,6/29/16,22,003213,060730032132,2
86182,Graffiti,32.684415,-117.034113,6/6/16,"Graffiti  at 1130-1178 Briarwood Rd San Diego, CA 92139",Closed,Gray paint on red fence,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sFvNAAU,6/29/16,22,003209,060730032092,2
86184,Graffiti,32.6845171,-117.0330479,6/6/16,"Graffiti  at Goode & Montcliff, San Diego",Closed,"Black""PH"" on retaining wall",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sFwGAAU,6/11/16,4,003213,060730032132,2
86187,Graffiti,32.685263,-117.032295,6/6/16,"Graffiti  at 7371-7399 Goode St San Diego, CA 92139",Closed,Brown paint on wall,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sFxEAAU,6/29/16,22,003213,060730032132,2
86192,Graffiti,32.576372,-117.097711,6/6/16,"Graffiti  at 1103 Thalia St San Diego, CA 92154",Closed,Graffiti,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sG3RAAU,6/29/16,22,010104,060730101042,2
86196,Graffiti,32.96399214,-117.1031975,6/6/16,Graffiti  at 13524 Stoney Creek Rd,Closed,Graffiti at three places at this location,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sG7YAAU,6/12/16,5,017035,060730170351,1
86219,Graffiti,32.70847405,-117.1343569,6/6/16,"Graffiti Removal at 2738 K ST, 92102",Closed,BLUE GRAFFITI ON WALL.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sGQ6AAM,6/15/16,8,004800,060730048001,1
86233,Graffiti,32.7400633,-117.1411991,6/6/16,"Graffiti  at 2221 Morley Field Drive, San Diego, CA, United States",Closed - Referred,"The Balboa Tennis Center recycle dumpster, located in southwest corner of parking lot, has been tagged.",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sGXlAAM,,85,005600,060730056002,2
86255,Graffiti,32.76556584,-117.1111413,6/6/16,Graffiti  at 4899 Circle Dr,Closed,Graffiti on sidewalk,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sGfkAAE,6/11/16,4,001900,060730019002,2
86321,Graffiti,32.73239966,-117.1727449,6/6/16,Graffiti  at 2731?2757 Kettner Blvd,Closed,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sGuLAAU,8/13/16,67,006100,060730061002,2
86327,Graffiti,32.71689827,-117.133783,6/6/16,Graffiti  at 1050?1098 28th St,Closed,Graffiti,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sGuzAAE,6/17/16,10,004100,060730041001,1
86336,Graffiti,32.75155339,-117.2418415,6/6/16,Graffiti  at 2304 Sunset Cliffs Blvd,Closed - Referred,Need new sign @ Robb Field,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sGwqAAE,,85,007501,060730075014,4
86338,Graffiti,32.67724018,-117.0711569,6/6/16,"Graffiti Removal at 5505 BOLIVAR ST, 92139",Closed,ON PRIVATE FENCE,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sGx0AAE,6/23/16,16,012003,060730120032,2
86339,Graffiti,32.58594209,-117.0235236,6/6/16,"Graffiti Removal at 514 BLACK CORAL WAY, 92154",Closed,GRAFFITI ON UTILITY BOXES,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sGyXAAU,6/18/16,11,010014,060730100142,2
86347,Graffiti,32.81933188,-117.1819006,6/6/16,"Graffiti Removal at BALBOA AV & GENESEE AV,, 92111",Closed,"GRAFFITI ON CENTER DIVIDE, E/B BALBOA AV",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sGzzAAE,6/23/16,16,008504,060730085044,4
86354,Graffiti,32.73507579,-117.0987087,6/6/16,Graffiti  at 4429 Olive St,Assigned,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sH25AAE,,85,002602,060730026023,3
86355,Graffiti,32.73492625,-117.0986272,6/6/16,Graffiti  at 2600?2798 Highland Ave,Closed - Referred,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sH2AAAU,,85,002602,060730026023,3
86376,Graffiti,32.70847833,-117.1444945,6/6/16,Graffiti  at 2120 K St,Closed - Referred,Multiple tags,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sH7AAAU,,85,004700,060730047002,2
86387,Graffiti,32.7550737,-117.1956555,6/7/16,"Graffiti  at 2648 Juan St, San Diego, CA, United States",Closed,Some jerk tagged the fence at Old Town behind the Comsopilitan.  This is a great tourist area and I'm just livid that somebody would do this,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sHEkAAM,6/25/16,18,006500,060730065002,2
86388,Graffiti,32.7715633,-117.137484,6/7/16,"Graffiti  at 2401 Camino Del Rio North, San Diego, CA, United States",Closed,The words 1AM are written in spray paint.  Behind dumpster enclosure wall,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sHEzAAM,7/8/16,31,009304,060730093042,2
86393,Graffiti,32.7555059,-117.1188681,6/7/16,"Graffiti  at 3450 El Cajon Blvd, San Diego, CA, United States",Closed,On windows and front side of building - thank you!,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sHMFAA2,6/15/16,8,001700,060730017002,2
86416,Graffiti,32.8256531,-117.1441409,6/7/16,Graffiti  at kearny villa road & tech way,Closed,Black Graffiti painted on the utility poll for the Traffic Signal of Tech Way & Kearny Villa Rd,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sHipAAE,7/8/16,31,008511,060730085111,1
86448,Graffiti,32.68526159,-117.047935,6/7/16,"Graffiti Removal at 6767 DORIANA ST, 92139",Closed,Remove graffiti on sidewalks,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sIfXAAU,6/18/16,11,003208,060730032081,1
86451,Graffiti,32.70847767,-117.1338531,6/7/16,"Graffiti Removal at 2796 K ST, 92102",Closed,"GRAFFITI ON BLUE WALL, N/W/C",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sIhiAAE,6/14/16,7,004800,060730048001,1
86458,Graffiti,32.751234,-117.22947,6/7/16,"Graffiti  at 2828 Famosa Blvd San Diego, CA 92107",Closed - Referred,Graffiti noted on telephone post,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sIs7AAE,,84,007400,060730074001,1
86459,Graffiti,32.751368,-117.229486,6/7/16,"Graffiti  at 2828 Famosa Blvd San Diego, CA 92107",Closed,Graffiti on fire extinguisher,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sIsWAAU,6/15/16,8,007400,060730074001,1
86460,Graffiti,32.71584414,-117.1337871,6/7/16,"Graffiti Removal at 2797 BROADWAY, 92102",Closed,REMOVE GRAFFITI APT BLDG,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sItAAAU,8/2/16,56,004501,060730045011,1
86462,Graffiti,32.714527,-117.085426,6/7/16,Graffiti  at 854 Euclid Ave,Closed - Referred,"Abandoned house covered in graffiti,also pretty sure its unsecured have seen homeless going in and out of it.",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sIumAAE,,84,003404,060730034041,1
86465,Graffiti,32.71584414,-117.1337871,6/7/16,"Graffiti Removal at 28TH ST & BROADWAY,, 92102",Closed,WOODEN FENCE (S/E/C),https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sIwJAAU,7/19/16,42,004501,060730045011,1
86480,Graffiti,32.754619,-117.125646,6/7/16,"Graffiti  at 4220 Boundary St, San Diego, CA, United States",Closed - Referred,hwy 805 & el cajon blvd on SDG&E power station has graffiti. The structures are the large grey pillars/poles holding up the utility lines.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sJKfAAM,,84,001600,060730016004,4
86526,Graffiti,32.75591222,-117.0793621,6/7/16,"Graffiti  at 4301-4345 54th St, San Diego, CA 92115, USA",Closed,On 54th Street going north between University Avenue and El Cajon Blvd there are about 3 or 4 graffiti pieces in blue on the right side on sides of streets and walls,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sKjCAAU,6/11/16,3,002702,060730027023,3
86538,Graffiti,32.7459766,-117.1125397,6/7/16,"Graffiti  at Landis Street, San Diego, CA, United States",Assigned,Two spots. On end of bridge and at the left end of the fencing on the North side,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sL03AAE,,84,002401,060730024011,1
86541,Graffiti,32.7454642,-117.1220885,6/7/16,"Graffiti Removal at 3699 Boundary Street, San Diego, CA, United States",Closed,On South East corner of Boundary Street and Landis. Large lettered graffiti in black spray paint on light pole. Appeared 6/4/2016,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002sL24AAE,7/7/16,29,001500,060730015001,1
