Age (Days),Case Number,Closed Date,Geolocation (Latitude),Geolocation (Longitude),Opened Date,Problem Category,Public Description,SAP URL,Status,Subject,block_group,count,geoid,tract,lighting_count,Id,Id2,Estimate; Median age -- - Total:,Estimate; Median age -- - Male,Estimate; Median age -- - Female,Estimate; Total,Estimate; Not Hispanic or Latino:,Estimate; Not Hispanic or Latino: - White alone,Estimate; Not Hispanic or Latino: - Black or African American alone,Estimate; Not Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Not Hispanic or Latino: - Asian alone,Estimate; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Not Hispanic or Latino: - Some other race alone,Estimate; Not Hispanic or Latino: - Two or more races:,Estimate; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races",Estimate; Hispanic or Latino:,"Estimate; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more",Estimate; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),Estimate; Total: - With public assistance income,Estimate; Total: - No public assistance income,Estimate; Per capita income in the past 12 months (in 2014 Inflation-adjusted dollars),Estimate; Total: - Owner occupied,Estimate; Total: - Renter occupied,Estimate; With cash rent: - Less than $100,Estimate; With cash rent: - $100 to $149,Estimate; With cash rent: - $150 to $199,Estimate; With cash rent: - $200 to $249,Estimate; With cash rent: - $250 to $299,Estimate; With cash rent: - $300 to $349,Estimate; With cash rent: - $350 to $399,Estimate; With cash rent: - $400 to $449,Estimate; With cash rent: - $450 to $499,Estimate; With cash rent: - $500 to $549,Estimate; With cash rent: - $550 to $599,Estimate; With cash rent: - $600 to $649,Estimate; With cash rent: - $650 to $699,Estimate; With cash rent: - $700 to $749,Estimate; With cash rent: - $750 to $799,Estimate; With cash rent: - $800 to $899,Estimate; With cash rent: - $900 to $999,"Estimate; With cash rent: - $1,000 to $1,249","Estimate; With cash rent: - $1,250 to $1,499","Estimate; With cash rent: - $1,500 to $1,999","Estimate; With cash rent: - $2,000 or more",Estimate; No cash rent,Estimate; Median value (dollars)
24,87529,7/6/16,32.71593894,-117.1506728,6/12/16,Street Light,On 15th Street,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000039P1fAAE,Closed,Street Light Light On During Day at 1480 Broadway,1.0,1,60730052001.0,5200.0,1,1500000US060730052001,60730052001.0,33.0,33.8,32.1,2700.0,2153.0,1358.0,326.0,0.0,349.0,16.0,12.0,92.0,0.0,92.0,547.0,257.0,51.0,61.0,91.0,47.0,115.0,0.0,92.0,57.0,159.0,91.0,71.0,177.0,28.0,98.0,70.0,45811,19.0,1446.0,38637,170.0,1295.0,0.0,0.0,13.0,44.0,0.0,14.0,0.0,0.0,12.0,15.0,30.0,48.0,0.0,17.0,0.0,9.0,153.0,193.0,315.0,349.0,69.0,14.0,325000
79,87533,,32.7986741,-117.2129134,6/12/16,Street Light,Light Out,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000039P2dAAE,Assigned,"Street Light Light Out at 2701-2849 N Mission Bay Dr, San Diego",1.0,1,60730076001.0,7600.0,1,1500000US060730076001,60730076001.0,44.6,37.0,47.2,691.0,616.0,611.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,75.0,0.0,39.0,21.0,0.0,0.0,8.0,11.0,41.0,9.0,59.0,0.0,100.0,15.0,24.0,15.0,0.0,57375,0.0,342.0,34840,153.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,29.0,72.0,45.0,13.0,9.0,24400
26,87548,7/9/16,33.0147144,-117.126138,6/12/16,Street Light,The end of Camino San Bernardo Between Nighthawk Ln. and Nicole Ridge Rd. all of the street light is out for a months.,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000039P7JAAU,Closed,"Street Light Light Out at 15870 Camino San Bernardo, San Diego, CA 92127, United States",1.0,1,60730170301.0,17030.0,1,1500000US060730170301,60730170301.0,37.3,40.3,33.9,13469.0,12304.0,7210.0,430.0,76.0,3931.0,0.0,54.0,603.0,0.0,603.0,1165.0,29.0,140.0,0.0,21.0,54.0,67.0,51.0,144.0,147.0,78.0,475.0,287.0,403.0,349.0,614.0,1463.0,142460,28.0,4294.0,55531,3537.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,26.0,0.0,0.0,0.0,130.0,82.0,178.0,274.0,25.0,689300
59,87581,8/11/16,32.74957409,-117.2514541,6/12/16,Street Light,Light issue,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000039PDHAA2,Closed,Street Light Light Out at 1984 Abbott St,2.0,1,60730075022.0,7502.0,1,1500000US060730075022,60730075022.0,30.4,34.0,30.1,816.0,642.0,577.0,0.0,0.0,13.0,0.0,26.0,26.0,0.0,26.0,174.0,18.0,0.0,8.0,63.0,0.0,8.0,83.0,16.0,39.0,17.0,100.0,60.0,68.0,46.0,7.0,9.0,61759,0.0,542.0,46664,97.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,53.0,168.0,88.0,72.0,17.0,0.0,413600
18,87607,7/1/16,32.56684911,-117.0620603,6/12/16,Street Light,S/L OUT,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000039PGuAAM,Closed,Street Light Light Out at 3320 Beyer Blvd,4.0,1,60730100054.0,10005.0,1,1500000US060730100054,60730100054.0,19.2,12.0,25.0,1232.0,124.0,0.0,105.0,0.0,11.0,0.0,0.0,8.0,0.0,8.0,1108.0,116.0,8.0,45.0,69.0,22.0,37.0,27.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20236,38.0,307.0,5742,0.0,345.0,17.0,16.0,21.0,8.0,6.0,0.0,0.0,9.0,48.0,28.0,33.0,0.0,0.0,0.0,6.0,59.0,0.0,60.0,34.0,0.0,0.0,0.0,-
79,87608,,32.74337,-117.21454,6/12/16,Street Light,The street light is out on the SE corner of James & Locust,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000039PGzAAM,Assigned,Street Light Light Out at S/E/C James & Locust-S/L OUT,3.0,1,60730069003.0,6900.0,1,1500000US060730069003,60730069003.0,55.9,58.2,51.4,1146.0,976.0,928.0,0.0,0.0,14.0,0.0,0.0,34.0,0.0,34.0,170.0,45.0,0.0,28.0,9.0,49.0,12.0,0.0,13.0,18.0,7.0,36.0,66.0,17.0,45.0,95.0,108.0,93750,23.0,525.0,58466,485.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,15.0,891100
29,96961,,32.7303939,-117.247016,8/1/16,Street Light,Light in center of block on east side is out,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000001uizEAAQ,Assigned,"Street Light Light Out at 1304 Alexandria Drive, San Diego, CA, United States",2.0,1,60730072002.0,7200.0,1,1500000US060730072002,60730072002.0,40.4,25.3,47.1,3142.0,2964.0,2762.0,33.0,0.0,96.0,0.0,42.0,31.0,0.0,31.0,178.0,60.0,20.0,8.0,28.0,0.0,36.0,19.0,11.0,9.0,66.0,88.0,137.0,54.0,56.0,99.0,286.0,106806,0.0,977.0,57338,834.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,104.0,9.0,"1,000,000+"
29,87612,7/12/16,32.7856927,-117.1554664,6/12/16,Street Light,"This street only has a few street lights, this one has been out for over 2 weeks.  I think you can do better than that .",https://getitdone.force.com//TSWViewReportDetail?Id=500t00000039PI7AAM,Closed,"Street Light Light Out at 2362 Meadow Lark Dr, San Diego, CA 92123, USA",2.0,1,60730087022.0,8702.0,1,1500000US060730087022,60730087022.0,42.8,43.5,42.4,1701.0,1279.0,869.0,62.0,61.0,258.0,0.0,0.0,29.0,0.0,29.0,422.0,55.0,25.0,11.0,41.0,29.0,42.0,18.0,0.0,41.0,41.0,56.0,136.0,75.0,31.0,52.0,33.0,67386,0.0,686.0,33796,397.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,9.0,20.0,6.0,86.0,65.0,8.0,51.0,16.0,3.0,408300
78,87618,,,,6/13/16,Street Light,by unit # 39  the street light stays on all the time,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000039PXWAA2,Assigned,Day Burner at 14955 AVENIDA VENUSTO-S/L ON 24/7,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,87625,7/9/16,33.0147144,-117.126138,6/13/16,Street Light,Street lights on Cm San Bernardo between Nicole Ridge Rd & Nighthawk Ln are out.,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000039QFOAA2,Closed,"Street Light Light Out at 15870 Camino San Bernardo, San Diego, CA, United States",1.0,1,60730170301.0,17030.0,1,1500000US060730170301,60730170301.0,37.3,40.3,33.9,13469.0,12304.0,7210.0,430.0,76.0,3931.0,0.0,54.0,603.0,0.0,603.0,1165.0,29.0,140.0,0.0,21.0,54.0,67.0,51.0,144.0,147.0,78.0,475.0,287.0,403.0,349.0,614.0,1463.0,142460,28.0,4294.0,55531,3537.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,26.0,0.0,0.0,0.0,130.0,82.0,178.0,274.0,25.0,689300
78,87631,,32.918846,-117.078247,6/13/16,Street Light,Street light in front of house has been out for months.,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000039QQWAA2,Duplicate,Street Light Light Out at 11012 Weatherwood Ter,2.0,1,60730170462.0,17046.0,1,1500000US060730170462,60730170462.0,40.4,33.9,41.0,1271.0,1121.0,798.0,0.0,0.0,227.0,50.0,0.0,46.0,0.0,46.0,150.0,0.0,10.0,10.0,18.0,0.0,0.0,0.0,0.0,14.0,18.0,0.0,57.0,45.0,58.0,40.0,103.0,128315,0.0,373.0,48953,305.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,31.0,24.0,644200
59,87659,8/11/16,32.8047153,-117.1480753,6/13/16,Street Light,"Please repair security lights  at Cabrillo Heights Neighborhood Park in Serra Mesa. Multiple lights are out, most poles are not numbered,",https://getitdone.force.com//TSWViewReportDetail?Id=500t00000039RFZAA2,Closed,"Street Light Light Out at 8308 Hurlbut Street, San Diego, CA, United States",2.0,1,60730092012.0,9201.0,1,1500000US060730092012,60730092012.0,21.8,19.7,24.4,1296.0,1087.0,422.0,379.0,0.0,146.0,0.0,0.0,140.0,0.0,140.0,209.0,49.0,9.0,0.0,8.0,20.0,10.0,7.0,43.0,9.0,77.0,0.0,22.0,106.0,0.0,0.0,0.0,51330,0.0,360.0,16447,39.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,16.0,290.0,0.0,367200
78,87667,,32.7106681,-117.1651268,6/13/16,Street Light,Mid-block lights are out. Lights located across the street from the Children's Museum.,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000039RPZAA2,Assigned,"Street Light Light Out at 200 West Island Avenue, San Diego, CA, United States",4.0,1,60730054004.0,5400.0,1,1500000US060730054004,60730054004.0,36.2,39.5,31.4,3039.0,2683.0,1868.0,237.0,0.0,346.0,0.0,0.0,232.0,0.0,232.0,356.0,207.0,192.0,35.0,67.0,104.0,140.0,24.0,29.0,0.0,14.0,191.0,292.0,213.0,77.0,96.0,406.0,81432,24.0,2063.0,75782,492.0,1595.0,0.0,0.0,0.0,0.0,12.0,0.0,23.0,0.0,0.0,50.0,0.0,0.0,73.0,118.0,62.0,79.0,142.0,66.0,24.0,269.0,511.0,166.0,453200
29,87685,7/12/16,33.039519,-117.086577,6/13/16,Street Light,"The street light in front of 10481 Matinal Cir. is out, pole # 270.",https://getitdone.force.com//TSWViewReportDetail?Id=500t00000039RnqAAE,Closed,"Street Light Light Out at 10481 Matinal Circle, San Diego, CA, United States",4.0,1,60730170304.0,17030.0,1,1500000US060730170304,60730170304.0,34.1,29.6,39.8,3571.0,3333.0,1144.0,0.0,0.0,2012.0,0.0,0.0,177.0,0.0,177.0,238.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,40.0,166.0,293.0,68.0,47.0,321.0,181.0,124112,0.0,1125.0,42657,563.0,562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,301.0,151.0,52.0,0.0,571200
29,87691,7/12/16,32.7617902,-117.0904895,6/13/16,Street Light,"at 4641 48th Street, a streetlight is out.  Suspect the lamp is burned out.",https://getitdone.force.com//TSWViewReportDetail?Id=500t00000039RwJAAU,Closed,"Street Light Light Out at 4641 South 48th Street, San Diego, CA, United States",1.0,1,60730020021.0,2002.0,1,1500000US060730020021,60730020021.0,39.1,39.7,38.4,1104.0,998.0,804.0,90.0,0.0,24.0,0.0,0.0,80.0,0.0,80.0,106.0,16.0,29.0,24.0,66.0,0.0,9.0,10.0,26.0,14.0,18.0,22.0,80.0,28.0,58.0,50.0,9.0,67750,6.0,453.0,36540,316.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,40.0,65.0,0.0,18.0,7.0,7.0,515700
18,87693,7/1/16,32.7895147,-117.0683163,6/13/16,Street Light,"Security lights in the park are not going on until very late at night, seems to be a timer issue",https://getitdone.force.com//TSWViewReportDetail?Id=500t00000039RyoAAE,Closed,"Street Light Light Out at 6195 Wenrich Drive, San Diego, CA, United States",1.0,1,60730097051.0,9705.0,1,1500000US060730097051,60730097051.0,59.1,58.9,60.6,610.0,552.0,525.0,9.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,58.0,6.0,0.0,28.0,0.0,14.0,0.0,18.0,0.0,8.0,11.0,15.0,33.0,56.0,8.0,8.0,52.0,93875,0.0,257.0,47087,241.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,572500
32,87695,7/15/16,32.7592444,-117.0990526,6/13/16,Street Light,"At 4440 Monroe Avenue, the streetlight is out.",https://getitdone.force.com//TSWViewReportDetail?Id=500t00000039S06AAE,Closed,"Street Light Light Out at 4440 Monroe Avenue, San Diego, CA, United States",2.0,1,60730020022.0,2002.0,1,1500000US060730020022,60730020022.0,37.1,32.9,40.5,1499.0,1280.0,1041.0,189.0,0.0,31.0,0.0,0.0,19.0,0.0,19.0,219.0,21.0,0.0,9.0,7.0,0.0,9.0,18.0,0.0,29.0,37.0,80.0,88.0,118.0,98.0,77.0,53.0,106250,0.0,644.0,50580,328.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,20.0,164.0,23.0,103.0,0.0,567500
29,96969,,32.7157884,-117.128374,8/1/16,Street Light,There is a burnt out street lamp located in front of Sofia Lofts. 3045-3055 Broadway 92102 - This street light has now been burnt out for almost two months! I reported it burnt out on this website over a month ago and it still hasn't been fixed. It's very dark on this part of the street already. Please fix! Thank you,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000001ujIaAAI,Assigned,"Street Light Light Out at 3053 Broadway, San Diego, CA, United States",3.0,1,60730041003.0,4100.0,1,1500000US060730041003,60730041003.0,31.3,32.4,29.9,2010.0,1048.0,597.0,318.0,0.0,56.0,0.0,0.0,77.0,0.0,77.0,962.0,63.0,28.0,14.0,108.0,0.0,43.0,55.0,92.0,29.0,46.0,68.0,106.0,73.0,19.0,59.0,0.0,44779,48.0,755.0,25649,181.0,622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,66.0,97.0,53.0,334.0,35.0,10.0,0.0,0.0,259500
78,87699,,45.9477347,-90.4640774,6/13/16,Street Light,Sidewalk light is not working.,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000039S3tAAE,Assigned,Street Light Light Out at 1148 04th avenue,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,87739,,32.930859,-117.008459,6/13/16,Street Light,The copper wires for the street lights at Via Santa Pradera and Stonebridge Parkway have been cut/pulled.,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000039Tu5AAE,Acknowledged,"Street Light  at 15792 Via Santa Pradera, San Diego, CA, United States",1.0,1,60730095041.0,9504.0,1,1500000US060730095041,60730095041.0,37.4,38.2,36.9,5579.0,5208.0,3538.0,86.0,0.0,1328.0,77.0,11.0,168.0,0.0,168.0,371.0,16.0,0.0,0.0,74.0,9.0,19.0,24.0,45.0,29.0,48.0,67.0,159.0,148.0,79.0,219.0,670.0,169044,18.0,1588.0,60497,1242.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,28.0,71.0,109.0,28.0,911500
78,87742,,32.930859,-117.008459,6/13/16,Street Light,The copper wires for the street lights at Via Santa Pradera and Stonebridge Parkway have been cut/pulled.,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000039TvhAAE,Assigned,"Street Light Light Out at 15792 Via Santa Pradera, San Diego, CA, United States",1.0,1,60730095041.0,9504.0,1,1500000US060730095041,60730095041.0,37.4,38.2,36.9,5579.0,5208.0,3538.0,86.0,0.0,1328.0,77.0,11.0,168.0,0.0,168.0,371.0,16.0,0.0,0.0,74.0,9.0,19.0,24.0,45.0,29.0,48.0,67.0,159.0,148.0,79.0,219.0,670.0,169044,18.0,1588.0,60497,1242.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,28.0,71.0,109.0,28.0,911500
17,87746,7/1/16,32.70538022,-117.1524828,6/13/16,Street Light,The LED street light at Commercial St. and 13th St. is a day burner.,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000039U0NAAU,Closed,Street Light Light On During Day at 1313 National Ave,2.0,1,60730051002.0,5100.0,1,1500000US060730051002,60730051002.0,35.6,37.6,31.9,5317.0,4086.0,2821.0,821.0,30.0,226.0,5.0,0.0,183.0,9.0,174.0,1231.0,359.0,321.0,113.0,260.0,65.0,68.0,89.0,125.0,70.0,71.0,57.0,215.0,217.0,59.0,204.0,110.0,35435,80.0,2323.0,31216,441.0,1962.0,30.0,0.0,0.0,28.0,0.0,0.0,10.0,29.0,59.0,104.0,98.0,183.0,154.0,76.0,59.0,35.0,73.0,202.0,157.0,304.0,331.0,30.0,382700
78,87747,,33.00483507,-117.0934097,6/13/16,Street Light,2nd street light (middle of 3 located) located between Avenida Abeja and Camino Del Norte is out.,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000039U0SAAU,Assigned,"Street Light Light Out at 15701-15799 Bernardo Center Dr, San Diego, CA 92127, USA",1.0,1,60730170321.0,17032.0,1,1500000US060730170321,60730170321.0,33.9,33.3,34.7,11427.0,10403.0,4478.0,316.0,0.0,4730.0,0.0,0.0,879.0,33.0,846.0,1024.0,102.0,0.0,123.0,85.0,39.0,69.0,43.0,102.0,55.0,229.0,126.0,434.0,319.0,404.0,437.0,900.0,125605,43.0,3424.0,44168,2484.0,983.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,29.0,34.0,61.0,400.0,345.0,50.0,670300
78,87751,,32.7639543,-117.1247577,6/13/16,Street Light,"street light in the alley no longer turns on. the alley between bancraft and 32nd, behind 3200 Adams Ave.",https://getitdone.force.com//TSWViewReportDetail?Id=500t00000039U8RAAU,Closed - Referred,"Street Light Light Out at 4721 32nd St, San Diego, CA, United States",6.0,1,60730018006.0,1800.0,1,1500000US060730018006,60730018006.0,34.9,37.5,34.2,872.0,680.0,485.0,118.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,192.0,58.0,30.0,0.0,11.0,30.0,73.0,78.0,14.0,28.0,12.0,27.0,61.0,14.0,16.0,0.0,0.0,36935,50.0,402.0,27196,12.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,27.0,34.0,52.0,55.0,136.0,90.0,15.0,14.0,0.0,0.0,-
28,87758,7/12/16,32.805203,-117.25107,6/13/16,Street Light,Street light is not working across from 1153 Wilbur Ave in Pacific Beach.No light and the homeless are taking advantage of the darkness in front of a remodel home project.Thanks for your help.,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000039UCiAAM,Closed,"Street Light Light Out at 1153 Wilbur Avenue, San Diego, CA, United States",2.0,1,60730080032.0,8003.0,1,1500000US060730080032,60730080032.0,34.5,32.5,40.7,1294.0,1111.0,1037.0,35.0,0.0,24.0,0.0,0.0,15.0,0.0,15.0,183.0,10.0,70.0,35.0,0.0,14.0,17.0,0.0,9.0,13.0,49.0,47.0,59.0,95.0,34.0,22.0,104.0,83143,0.0,578.0,49336,270.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,35.0,34.0,12.0,89.0,114.0,14.0,788000
31,87812,7/15/16,32.8328112,-117.2712717,6/13/16,Street Light,Street light at the corner of La Jolla Hermosa and Kirkwood Place is out.,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000039UcCAAU,Closed,Street Light Light Out at La Jolla Hermosa & Kirwood Place-SL out,1.0,1,60730083031.0,8303.0,1,1500000US060730083031,60730083031.0,61.4,62.3,61.3,1149.0,1146.0,1131.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,34.0,13.0,28.0,0.0,16.0,0.0,6.0,18.0,7.0,33.0,35.0,50.0,91.0,23.0,62.0,151.0,109489,0.0,567.0,101286,455.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,25.0,34.0,0.0,"1,000,000+"
78,87813,,32.8328112,-117.2712717,6/13/16,Street Light,Street light out on La Jolla Hermosa on SW corner by Bird Rock Elementary,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000039UclAAE,Assigned,Street Light Light Out at La Jolla Hermosa & Van Nuys-SWC S/L out,1.0,1,60730083031.0,8303.0,1,1500000US060730083031,60730083031.0,61.4,62.3,61.3,1149.0,1146.0,1131.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,34.0,13.0,28.0,0.0,16.0,0.0,6.0,18.0,7.0,33.0,35.0,50.0,91.0,23.0,62.0,151.0,109489,0.0,567.0,101286,455.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,25.0,34.0,0.0,"1,000,000+"
73,87814,8/26/16,32.965942,-117.078752,6/13/16,Street Light,The street light is out.,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000039UcqAAE,Closed,"Street Light Light Out at 13593 Grosse Point, San Diego, CA, United States",3.0,1,60730170393.0,17039.0,1,1500000US060730170393,60730170393.0,32.9,39.1,29.3,3115.0,2468.0,1463.0,0.0,0.0,789.0,0.0,0.0,216.0,0.0,216.0,647.0,13.0,0.0,0.0,22.0,0.0,21.0,0.0,51.0,0.0,87.0,52.0,174.0,115.0,126.0,201.0,156.0,120526,10.0,1008.0,42202,769.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,24.0,0.0,42.0,146.0,0.0,595200
27,96475,8/25/16,32.74879125,-117.0794474,7/29/16,Street Light,ST LIGHT OUT,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000001ubZTAAY,Closed,"Light Out at 54TH ST & UNIVERSITY AV,, 92105",2.0,1,60730027082.0,2708.0,1,1500000US060730027082,60730027082.0,38.9,43.4,34.8,531.0,99.0,9.0,7.0,0.0,56.0,0.0,0.0,27.0,0.0,27.0,432.0,17.0,9.0,25.0,34.0,24.0,0.0,28.0,24.0,0.0,7.0,0.0,0.0,0.0,10.0,0.0,0.0,25667,0.0,178.0,11486,38.0,140.0,0.0,0.0,0.0,39.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,43.0,17.0,15.0,0.0,9.0,0.0,0.0,280000
29,96975,,32.8035661,-117.1355671,8/1/16,Street Light,"The street light across from 8944 Laddie lane is non functioning, cause a security concern.",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000001ujZMAAY,Assigned,"Street Light Light Out at 8944 Laddie Lane, San Diego, CA, United States",1.0,1,60730093011.0,9301.0,1,1500000US060730093011,60730093011.0,43.2,31.4,50.0,894.0,634.0,436.0,36.0,0.0,132.0,7.0,0.0,23.0,0.0,23.0,260.0,7.0,0.0,14.0,0.0,14.0,12.0,6.0,37.0,21.0,15.0,41.0,40.0,19.0,48.0,9.0,23.0,71979,35.0,271.0,40724,232.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,40.0,27.0,0.0,399000
17,87833,7/1/16,32.897434,-117.102528,6/14/16,Street Light,DAY BURNER,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000039VT6AAM,Closed,"Street Light Light On During Day at Avenue of Nations San Diego, CA 92131",1.0,1,60730095041.0,9504.0,1,1500000US060730095041,60730095041.0,37.4,38.2,36.9,5579.0,5208.0,3538.0,86.0,0.0,1328.0,77.0,11.0,168.0,0.0,168.0,371.0,16.0,0.0,0.0,74.0,9.0,19.0,24.0,45.0,29.0,48.0,67.0,159.0,148.0,79.0,219.0,670.0,169044,18.0,1588.0,60497,1242.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,28.0,71.0,109.0,28.0,911500
