Case Number,Parent Case Number,Status,Mobile/Web Status,Duplicate Verified,Override Duplicate,Functional Location,Question #1,Answer #1,Answer #1 Options,Question #2,Answer #2,Answer #2 Options,Question #3,Answer #3,Question #4,Answer #4,Referral Email List,Referred Email List,Contact Email Internal Referral,Display Referral Information,Referred Email Update,Priority,Case Origin,Case Reason,Date/Time Opened,Opened Date,Case Date/Time Last Modified,Case Last Modified Date,Date/Time Closed,Closed Date,Age (Days),Open,Closed,Subject,Public Description,Problem Group,Problem Category,Problem Category Detail,Problem Description,Geolocation Lat Long,Geolocation (Latitude),Geolocation (Longitude),SAP Notification Number,SAP Problem Category,SAP Problem Code,SAP Problem Type,SAP Reference Document,SAP Source List,SAP System Status,SAP User Status,Short Description,SLA,SAP URL,Case Record Type,block,tract,geoid,blockgroup
98768,0.0,Closed,Closed,0.0,0.0,SS-002137,Offensive?,No,,Where is it located?,City Sign,,,,,,,,,,,Medium,Mobile,Problem resolved,8/10/2016 17:27,8/10/2016,8/13/2016 0:04,8/13/2016,8/13/2016 0:04,8/13/2016,2.0,0.0,1.0,Graffiti  at 4693 Alice St,New red colored graffiti painted on yellow traffic signs at the end of the street (Alice St & Adams Ave). This type of graffiti markings has been appearing all over the neighborhood traffic signs or utility boxes,Other,Graffiti,,,32.76253605047943-117.0716962033822,32.76253605,-117.0716962,1.50001E+11,TRAFFIC - Traffic Control,5302.0,Graffiti Removal - Signs,,M,NOCO,CMPL,4693 Alice StGraffit...,,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000032uF2AAI,Street Division Closed Case,2012,002804,060730028042012,2
104423,0.0,Acknowledged,New,0.0,0.0,SS-026366,Offensive?,No,,Where is it located?,Utility Box,,,,,,,,,,,Medium,Web,Problem resolved,9/9/2016 7:51,9/9/2016,9/9/2016 8:29,9/9/2016,,,3.0,1.0,0.0,"Graffiti  at 1216 Thermal Ave, San Diego, CA 92154, USA",Two of the utility boxes (one is an art box) were tagged on the side facing the street.,Other,Graffiti,,,32.574399353860855-117.09716735027979,32.57439935,-117.0971674,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,,,,Graffiti Removal,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003pKcLAAU,Street Division,2010,010104,060730101042010,2
104422,0.0,Acknowledged,New,0.0,0.0,SS-013385,Offensive?,No,,Where is it located?,Other,,,,,,,,,,,Medium,Web,Problem resolved,9/9/2016 7:48,9/9/2016,9/9/2016 8:53,9/9/2016,,,3.0,1.0,0.0,"Graffiti  at 1663-1699 Hermes St, San Diego, CA 92154, USA",The low white wall on the south side of Hermes St has been tagged.,Other,Graffiti,,,32.570960053931735-117.0975165950718,32.57096005,-117.0975166,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,,,,Graffiti Removal,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003pKaFAAU,Street Division,2023,010104,060730101042023,2
104418,0.0,Acknowledged,New,0.0,0.0,SS-016453,Offensive?,Yes,,Where is it located?,Private Residence,,,,,,,,,,,Medium,Mobile,Problem resolved,9/9/2016 7:36,9/9/2016,9/9/2016 8:51,9/9/2016,,,3.0,1.0,0.0,Graffiti  at 1919 Lincoln Ave,Graffiti on illegal non permited fence in ally way  rear of 3977,Other,Graffiti,,,32.74997332136402-117.1444055066604,32.74997332,-117.1444055,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,,,,Graffiti Removal,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003pKRwAAM,Street Division,4003,000900,060730009004003,4
101563,0.0,Assigned,In process,0.0,0.0,SS-014293,Offensive?,No,,Where is it located?,Private Residence,,,,,,,,,,,Medium,Mobile,Problem resolved,8/24/2016 19:32,8/24/2016,8/31/2016 0:12,8/31/2016,,,19.0,1.0,0.0,Graffiti  at 2834 Island Ave,Graffiti everywhere!,Other,Graffiti,,,32.71101779773152-117.1330072918135,32.7110178,-117.1330073,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,M,NOPR,INPR,2834 Island AveGraffit...,,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000341G9AAI,Street Division,3004,004000,060730040003004,3
98754,0.0,Closed,Closed,0.0,0.0,SS-021047,Offensive?,No,,Where is it located?,Street or Sidewalk,,,,,,,,,,,Medium,Mobile,Problem resolved,8/10/2016 17:27,8/10/2016,8/17/2016 0:05,8/17/2016,8/17/2016 0:05,8/17/2016,6.0,0.0,1.0,"Graffiti  at 2080-2256 California 75 San Diego, CA 92154",Graffiti on overpass on Palm Ave along the wall next to sidewalk (north side) of bridge heading westbound,Other,Graffiti,,,32.583907-117.087134,32.583907,-117.087134,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,M,NOCO,CMPL,2080-2256 California 75 San...Graffit...,,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000032uE4AAI,Street Division Closed Case,1013,010107,060730101071013,1
98752,0.0,Assigned,In process,0.0,1.0,SS-021049,Offensive?,No,,Where is it located?,City Sign,,,,,,,,,,,Medium,Mobile,Problem resolved,8/10/2016 17:27,8/10/2016,8/18/2016 7:37,8/18/2016,,,33.0,1.0,0.0,"Graffiti  at 2338 Palm Avenue San Diego, CA 92154","Graffiti/Tagging on ""Cars only"" Sign near entrance/exit of parking lot.",Other,Graffiti,,,32.583898-117.08337,32.583898,-117.08337,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,M,NOPR,INPR,"2338 Palm Avenue San Diego, MTS",,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000032uDzAAI,Street Division,1008,010107,060730101071008,1
104402,0.0,Assigned,In process,0.0,0.0,SS-029360,,,,,,,,,,,,,,,,Medium,Phone,Problem resolved,9/9/2016 0:23,9/9/2016,9/10/2016 0:03,9/10/2016,,,3.0,1.0,0.0,Graffiti Removal at 732 S 32ND ST,GRAFFITI IN ALLEY ON RETAINING WALL,Other,Graffiti,,,32.69848270748273-117.12518430940152,32.69848271,-117.1251843,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,0,NOPR,INPR,732 S 32ND STGraffit...,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003pJJIAA2,Street Division,1013,003902,060730039021013,1
101552,0.0,Assigned,In process,0.0,0.0,SS-000606,Offensive?,No,,Where is it located?,Private Residence,,,,,,,,,,,Medium,Mobile,Problem resolved,8/24/2016 19:16,8/24/2016,8/31/2016 0:12,8/31/2016,,,19.0,1.0,0.0,Graffiti  at 525 28th St,In driveway,Other,Graffiti,,,32.71079437810248-117.1337055043477,32.71079438,-117.1337055,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,M,NOPR,INPR,525 28th StGraffit...,,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000341EcAAI,Street Division,3004,004000,060730040003004,3
95898,0.0,Assigned,In process,0.0,0.0,SS-031322,,,,,,,,,,,,,,,,Medium,Email,Problem resolved,7/26/2016 14:40,7/26/2016,7/30/2016 0:06,7/30/2016,,,48.0,1.0,0.0,"Graffiti Removal at 3948 LOGAN AV, 92113",wall in alley,Other,Graffiti,,,32.697070157417556-117.1095287279936,32.69707016,-117.1095287,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,1,NOPR,INPR,"3948 LOGAN AV, 92113Graffit...",,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CJVuAAO,Street Division,2009,003502,060730035022009,2
101548,101541.0,Closed,Closed,1.0,0.0,SS-010884,Offensive?,Yes,,Where is it located?,Park,,,,,,,,,,,Medium,Mobile,Problem resolved,8/24/2016 18:47,8/24/2016,8/31/2016 0:12,8/31/2016,8/31/2016 0:12,8/31/2016,6.0,0.0,1.0,Graffiti  at 4024 Fanuel St,Graffiti on west side of bathrooms and by showers. 2 visible places. Look to be gang related.,Other,Graffiti,,,32.79174999999999-117.244551,32.79175,-117.244551,,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,,,,Graffiti Removal,,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000341DeAAI,Street Division Closed Case,1003,007701,060730077011003,1
98732,0.0,Closed,Closed,0.0,1.0,SS-000999,Offensive?,Yes,,Where is it located?,Private Residence,,,,,,,,,,,Medium,Mobile,Problem resolved,8/10/2016 17:26,8/10/2016,8/30/2016 0:06,8/30/2016,8/30/2016 0:06,8/30/2016,19.0,0.0,1.0,Graffiti  at 3704 41st St,Graffiti,Other,Graffiti,,,32.74607833333334-117.1071555,32.74607833,-117.1071555,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,M,NOCO,CMPL,3704 41st StGraffit...,,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000032uChAAI,Street Division Closed Case,2011,002402,060730024022011,2
101541,0.0,Closed,Closed,0.0,0.0,SS-010884,Offensive?,No,,Where is it located?,Park,,,,,,,,,,,Medium,Mobile,Problem resolved,8/24/2016 17:45,8/24/2016,8/31/2016 0:12,8/31/2016,8/31/2016 0:12,8/31/2016,6.0,0.0,1.0,"Graffiti  at 9950 Fanuel Street San Diego, CA 92109",Large tags on public restrooms in Fanuel Street Park.,Other,Graffiti,,,32.791747-117.244386,32.791747,-117.244386,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,M,NOCO,CMPL,9950 Fanuel Street San Dieg...Graffit...,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003419XAAQ,Street Division Closed Case,1003,007701,060730077011003,1
98731,0.0,Closed,Closed,0.0,0.0,SS-001000,Offensive?,Yes,,Where is it located?,Private Residence,,,,,,,,,,,Medium,Mobile,Problem resolved,8/10/2016 17:26,8/10/2016,8/30/2016 0:06,8/30/2016,8/30/2016 0:06,8/30/2016,19.0,0.0,1.0,Graffiti  at 3693 Central Ave,Graffiti,Other,Graffiti,,,32.74582-117.1080778333333,32.74582,-117.1080778,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,M,NOCO,CMPL,3693 Central AveGraffit...,,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000032uCcAAI,Street Division Closed Case,2021,002402,060730024022021,2
101540,0.0,Closed,Closed,0.0,0.0,SS-003307,Offensive?,No,,Where is it located?,Utility Box,,,,,,,,,,,Medium,Web,Problem resolved,8/24/2016 17:40,8/24/2016,8/31/2016 0:12,8/31/2016,8/31/2016 0:12,8/31/2016,6.0,0.0,1.0,"Graffiti  at 2970 B Street, San Diego, CA, United States","Purple Graffiti that reads ""Nobody"" on multiple sides of the streetside electrical box.",Other,Graffiti,,,32.7179694-117.1302645,32.7179694,-117.1302645,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,N,NOCO,CMPL,"2970 B Street, San Diego, C...Graffit...",,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034198AAA,Street Division Closed Case,1006,004100,060730041001006,1
104381,0.0,Assigned,In process,0.0,0.0,SS-028538,Offensive?,Yes,,Where is it located?,Private Residence,,,,,,,,,,,Medium,Mobile,Problem resolved,9/8/2016 20:57,9/8/2016,9/10/2016 0:03,9/10/2016,,,4.0,1.0,0.0,Graffiti  at 812 West St,Gang graffiti on wall in alley,Other,Graffiti,,,32.6975117437846-117.0975066629398,32.69751174,-117.0975067,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,M,NOPR,INPR,812 West StGraffit...,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003pJDKAA2,Street Division,1014,003301,060730033011014,1
104380,0.0,Assigned,In process,0.0,1.0,SS-010015,Offensive?,No,,Where is it located?,Commercial Property,,,,,,,,,,,Medium,Mobile,Problem resolved,9/8/2016 20:44,9/8/2016,9/10/2016 0:03,9/10/2016,,,4.0,1.0,0.0,Graffiti  at 3780 El Cajon Blvd,Graffiti on white wall of Puerto Nuevo restaurant,Other,Graffiti,,,32.75543853177945-117.1116112266827,32.75543853,-117.1116112,1.50001E+11,TRAFFIC - Traffic Control,5303.0,Graffiti Removal - Commercial,,M,NOPR,INPR,3780 El Cajon BlvdGraffit...,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003pJDAAA2,Street Division,4016,002100,060730021004016,4
98719,0.0,Closed,Closed,0.0,0.0,SS-009626,Offensive?,No,,Where is it located?,Other,,,,,,,,,,,Medium,Web,Problem resolved,8/10/2016 16:04,8/10/2016,8/18/2016 7:37,8/18/2016,8/18/2016 7:37,8/18/2016,8.0,0.0,1.0,"Graffiti  at 3600 Central Ave, San Diego, CA, United States",3600 Central Ave park foot bridge which crosses over the I-15 freeway. The vandalism is mid way across the bridge. The vandalism is a green red blue and white picture of a cartoon face.,Other,Graffiti,,,32.7440832-117.1082605,32.7440832,-117.1082605,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,N,NOCO,CMPL,"3600 Central Ave, San Diego...Graffit...",,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000032u2cAAA,Street Division Closed Case,2010,002402,060730024022010,2
98716,98692.0,Closed,Closed,0.0,0.0,SS-010595,Offensive?,Yes,,Where is it located?,Street or Sidewalk,,,,,,,,,,,Medium,Web,Problem resolved,8/10/2016 15:45,8/10/2016,8/10/2016 21:41,8/10/2016,8/10/2016 21:41,8/10/2016,0.0,0.0,1.0,"Graffiti  at 2735 K Street, San Diego, CA, United States","we jst reported this about an hr ago,but a neighbor went ahead and took care ofthe issue,thanks again ,have a great day",Other,Graffiti,,,32.708156-117.135226,32.708156,-117.135226,,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,,,,Graffiti Removal,,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000032tyQAAQ,Street Division Closed Case,3000,004800,060730048003000,3
95875,0.0,Assigned,In process,0.0,0.0,SS-018156,Offensive?,Yes,,Where is it located?,Private Residence,,,,,,,,,,,Medium,Mobile,Problem resolved,7/26/2016 14:13,7/26/2016,8/2/2016 0:05,8/2/2016,,,48.0,1.0,0.0,"Graffiti  at 1502 Mesa Brook Street San Diego, CA 92114",Graffiti on black wall,Other,Graffiti,,,32.693286-117.048809,32.693286,-117.048809,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,M,NOPR,INPR,1502 Mesa Brook Street San ...Graffit...,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CJJjAAO,Street Division,4006,003115,060730031154006,4
104374,0.0,Acknowledged,New,0.0,0.0,SS-028304,Offensive?,Yes,,,,,,,,,,,,,,Medium,Mobile,Problem resolved,9/8/2016 19:33,9/8/2016,9/10/2016 0:03,9/10/2016,,,4.0,1.0,0.0,Graffiti  at 308 Washington St,Graffiti and human waste....,Other,Graffiti,,,32.7502223734604-117.1624042188666,32.75022237,-117.1624042,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,M,,,308 Washington StGraffit...,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003pJBTAA2,Street Division,1007,000400,060730004001007,1
95869,0.0,Closed,Closed,0.0,0.0,SS-000947,Offensive?,Yes,,Where is it located?,Street or Sidewalk,,,,,,,,,,,Medium,Web,Problem resolved,7/26/2016 14:03,7/26/2016,8/6/2016 0:03,8/6/2016,8/6/2016 0:03,8/6/2016,10.0,0.0,1.0,"Graffiti  at 4030 39th St, San Diego, CA, United States","Gang Graffiti on the sidewalk. In black paint. 
Please help to clean. Might need to bring a power Washer.

Thanks!",Other,Graffiti,,,32.7502829-117.1109994,32.7502829,-117.1109994,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,N,NOCO,CMPL,"4030 39th St, San Diego, CA...Graffit...",,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CJEUAA4,Street Division Closed Case,1006,002201,060730022011006,1
95867,0.0,Closed,Closed,0.0,1.0,SS-022142,Offensive?,Yes,,Where is it located?,Street or Sidewalk,,,,,,,,,,,Medium,Web,Problem resolved,7/26/2016 13:59,7/26/2016,8/9/2016 0:06,8/9/2016,8/9/2016 0:06,8/9/2016,13.0,0.0,1.0,"Graffiti  at 3806 Polk Avenue, San Diego, CA, United States",Gang Graffiti on the sidewalk.  Probably need to bring Power Washer machine. Please help to clean up thanks!,Other,Graffiti,,,32.7516511-117.1115747,32.7516511,-117.1115747,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,N,NOCO,CMPL,"3806 Polk Avenue, San Diego...Graffit...",,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CJBQAA4,Street Division Closed Case,1008,002201,060730022011008,1
95865,0.0,Closed,Closed,0.0,0.0,SS-000922,Offensive?,Yes,,Where is it located?,Other,,,,,,,,,,,Medium,Web,Problem resolved,7/26/2016 13:47,7/26/2016,8/6/2016 0:03,8/6/2016,8/6/2016 0:03,8/6/2016,10.0,0.0,1.0,"Graffiti  at 4119 38th Street, San Diego, CA, United States","Gang Graffiti in the Alley on the fence. it says ESD in big letters
Please help to remove

Thanks!",Other,Graffiti,,,32.751879-117.111493,32.751879,-117.111493,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,N,NOCO,CMPL,"4119 38th Street, San Diego...Graffit...",,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CJ3hAAG,Street Division Closed Case,1008,002201,060730022011008,1
95863,0.0,Assigned,In process,0.0,0.0,SS-016570,Offensive?,Yes,,Where is it located?,Private Residence,,,,,,,,,,,Medium,Mobile,Problem resolved,7/26/2016 13:44,7/26/2016,8/2/2016 0:05,8/2/2016,,,48.0,1.0,0.0,"Graffiti  at 6085 Lirope Street San Diego, CA 92114",Grafitti on wall,Other,Graffiti,,,32.691349-117.065983,32.691349,-117.065983,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,M,NOPR,INPR,6085 Lirope Street San Dieg...Graffit...,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CJ32AAG,Street Division,2009,003113,060730031132009,2
95862,0.0,Assigned,In process,0.0,0.0,SS-017550,Offensive?,Yes,,Where is it located?,Private Residence,,,,,,,,,,,Medium,Mobile,Problem resolved,7/26/2016 13:41,7/26/2016,8/2/2016 0:05,8/2/2016,,,48.0,1.0,0.0,"Graffiti  at 5893 Mariposa Place San Diego, CA 92114",Graffiti on wall,Other,Graffiti,,,32.692242-117.069185,32.692242,-117.069185,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,M,NOPR,INPR,5893 Mariposa Place San Die...Graffit...,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CJ1kAAG,Street Division,2011,003113,060730031132011,2
95861,0.0,Assigned,In process,0.0,0.0,SS-008591,Offensive?,Yes,,Where is it located?,Private Residence,,,,,,,,,,,Medium,Mobile,Problem resolved,7/26/2016 13:38,7/26/2016,8/2/2016 0:05,8/2/2016,,,48.0,1.0,0.0,"Graffiti  at 6024 Daisy Avenue San Diego, CA 92114",Graffiti on back fence,Other,Graffiti,,,32.694249-117.067488,32.694249,-117.067488,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,M,NOPR,INPR,6024 Daisy Avenue San Diego...Graffit...,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CJ0NAAW,Street Division,1011,003113,060730031131011,1
95853,0.0,Closed,Closed,0.0,1.0,SS-013340,,,,,,,,,,,,,,,,Medium,Phone,Problem resolved,7/26/2016 13:17,7/26/2016,8/9/2016 0:06,8/9/2016,8/9/2016 0:06,8/9/2016,13.0,0.0,1.0,"Graffiti Removal at 211 HENSLEY ST, 92102",GRAFFITI ON STREET & CURB,Other,Graffiti,,,32.70743090506355-117.134561019695,32.70743091,-117.134561,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,0,NOCO,CMPL,"211 HENSLEY ST, 92102Graffit...",,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CIpKAAW,Street Division Closed Case,3004,004800,060730048003004,3
98692,0.0,Acknowledged,New,0.0,0.0,SS-014849,Offensive?,Yes,,Where is it located?,Street or Sidewalk,,,,,,,,,,,Medium,Web,Problem resolved,8/10/2016 13:10,8/10/2016,8/16/2016 9:52,8/16/2016,,,33.0,1.0,0.0,"Graffiti  at 2735 K Street, San Diego, CA, United States","large black gang graffiti on city property,it happens every few months consecutive,you have always come out promptly to correct the issue,the community thanks you all",Other,Graffiti,,,32.708156-117.135226,32.708156,-117.135226,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,,,,Graffiti Removal,,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000032sttAAA,Street Division,3000,004800,060730048003000,3
101498,0.0,Closed,Closed,0.0,0.0,SS-007091,Offensive?,No,,Where is it located?,Other,,,,,,,,,,,Medium,Web,Problem resolved,8/24/2016 14:35,8/24/2016,8/31/2016 0:12,8/31/2016,8/31/2016 0:12,8/31/2016,6.0,0.0,1.0,"Graffiti  at 5787 Chesapeake Ct, San Diego, CA 92123, USA","There is graffiti on the retaining wall that separates the parking lot of 5787 Chesapeake Ct San Diego, Ca 92123 and the empty lot behind it. The lot is adjacent to 5961 Kearny Villa Road San Diego, Ca 92123. There is also more graffiti on a city-posted handicap parking sign on the sidewalk outside of the 5961 Kearny Villa Road parking lot.",Other,Graffiti,,,32.839092584456125-117.12852749807814,32.83909258,-117.1285275,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,N,NOCO,CMPL,"5787 Chesapeake Ct, San Die...Graffit...",,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000340KKAAY,Street Division Closed Case,1022,008511,060730085111022,1
104337,0.0,Acknowledged,New,0.0,1.0,SS-007803,Offensive?,Yes,,Where is it located?,Private Residence,,,,,,,,,,,Medium,Web,Problem resolved,9/8/2016 15:30,9/8/2016,9/9/2016 9:12,9/9/2016,,,4.0,1.0,0.0,"Graffiti  at 604 Hollister Street, San Diego, CA, United States",Graffiti was removed a few days ago from retaining wall located on side of the retaining wall on Conifer street in view of public right of way at above address and the palm City landmark sign destroyed after it was also tagged which is extremely disturbing!!!,Other,Graffiti,,,32.5855544-117.0843171,32.5855544,-117.0843171,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,,,,Graffiti Removal,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003pImTAAU,Street Division,1015,010107,060730101071015,1
98673,0.0,Assigned,In process,0.0,0.0,58109343,Offensive?,No,,Where is it located?,Private Residence,,,,,,,,,,,Medium,Web,Problem resolved,8/10/2016 10:54,8/10/2016,9/1/2016 0:06,9/1/2016,,,33.0,1.0,0.0,"Graffiti  at 877 Beacon Drive, San Diego, CA, United States",Written on side of black garbage receptacle.,Other,Graffiti,,,32.713366-117.034351,32.713366,-117.034351,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,N,NOPR,INPR REFR,"877 Beacon Drive, San Diego...Graffit...",,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000032rcDAAQ,Street Division,1000,003105,060730031051000,1
104334,0.0,Acknowledged,New,0.0,0.0,SS-001192,Offensive?,Yes,,Where is it located?,Private Residence,,,,,,,,,,,Medium,Mobile,Problem resolved,9/8/2016 15:15,9/8/2016,9/10/2016 0:03,9/10/2016,,,4.0,1.0,0.0,"Graffiti  at 3854 50th St., San Diego, CA",Graffiti on the containers at 3854 50th street. This is 100% unacceptable and would not be tolerated in La Jolla.,Other,Graffiti,,,32.82038833333333-117.1218861666667,32.82038833,-117.1218862,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,M,,,"3854 50th St., San Diego, CAGraffit...",,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003pIi2AAE,Street Division,1136,008511,060730085111136,1
95823,0.0,Assigned,In process,0.0,1.0,SS-030996,Offensive?,No,,Where is it located?,Street or Sidewalk,,,,,,,,,,,Medium,Web,Problem resolved,7/26/2016 11:44,7/26/2016,7/30/2016 0:06,7/30/2016,,,48.0,1.0,0.0,"Graffiti  at University Avenue, San Diego, CA, United States","Tagging graffiti on the Georgia Street Bridge, on University Ave, under the bridge on the north side, toward the west end of the bridge",Other,Graffiti,,,32.7497202-117.1069409,32.7497202,-117.1069409,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,N,NOPR,INPR,"University Avenue, San Dieg...Graffit...",,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003CHqgAAG,Street Division,3011,002202,060730022023011,3
