incident_num,date_time,day,stno,stdir1,street,streettype,stdir2,stname2,sttype2,call_type,disposition,beat,priority,lat,lon,tract,blockgroup,block ,block
P16040005023,2016-04-03 22:11:44,1,300,S,MEADOWBROOK,DR,,,,415V,A,437.0,1.0,,,,,,
P16040005053,2016-04-03 22:32:57,1,4100,,HIGHLAND,AV,,,,415,CAN,831.0,2.0,,,,,,
P16040005060,2016-04-03 22:39:46,1,2200,,CARMEL VALLEY,RD,,,,459A,CAN,933.0,2.0,,,,,,
P16040005061,2016-04-03 22:39:57,1,0,,EAST,DR,,SPORTS ARENA,BL,1016,A,611.0,2.0,,,,,,
P16040005082,2016-04-03 23:05:17,1,2000,,BURTON,ST,,,,10851R,CAN,621.0,,,,,,,
P16040005094,2016-04-03 23:15:14,1,5200,,WINTHROP,ST,,,,PARTY,CAN,114.0,3.0,,,,,,
P16040005133,2016-04-03 23:45:34,1,1400,,COMMERCIAL,ST,,,,1016,A,521.0,1.0,,,,,,
P16040005137,2016-04-03 23:47:33,1,0,,44TH,ST,,ORANGE,AV,1131,A,831.0,1.0,,,,,,
P16040005147,2016-04-03 23:59:42,1,9700,,CARMEL MTN,RD,,,,415,A,233.0,2.0,,,,,,
P16040005171,2016-04-04 00:18:36,2,2300,,4TH,AV,,,,911,CAN,529.0,1.0,,,,,,
P16040005189,2016-04-04 00:31:36,2,4300,,POLK,AV,,,,459,A,831.0,1.0,,,,,,
P16040005199,2016-04-04 00:45:13,2,1600,,CAM DEL RIO NORTH,,,,,459A,CAN,315.0,2.0,,,,,,
P16040005203,2016-04-04 00:49:56,2,7500,,CLAIREMONT MESA,BL,,,,459A,CAN,313.0,2.0,,,,,,
P16040005217,2016-04-04 01:10:26,2,0,,8TH,AV,,UNIVERSITY,AV,1016,A,627.0,2.0,,,,,,
P16040005225,2016-04-04 01:13:50,2,4000,,UDALL,ST,,,,415N,CAN,613.0,3.0,,,,,,
P16040005227,2016-04-04 01:17:17,2,0,,MISSION GORGE,RD,,ZION,AV,23152,A,322.0,2.0,,,,,,
P16040005229,2016-04-04 01:20:06,2,300,,EUCLID,AV,,,,415,CAN,446.0,2.0,,,,,,
P16040005238,2016-04-04 01:30:00,2,0,,MISSION,BL,,VENTURA,PL,1016,A,121.0,2.0,,,,,,
P16040005248,2016-04-04 01:43:30,2,1600,,EVERGREEN,ST,,,,PARTY,CAN,615.0,3.0,,,,,,
P16040005258,2016-04-04 02:01:50,2,600,,L,ST,,,,415,CAN,521.0,2.0,,,,,,
P16040005284,2016-04-04 02:38:35,2,6600,,MISSION GORGE,RD,,,,415,CAN,322.0,2.0,,,,,,
P16040005289,2016-04-04 02:42:24,2,3500,,HANCOCK,ST,,,,459A,CAN,611.0,2.0,,,,,,
P16040005293,2016-04-04 02:48:42,2,500,W,B,ST,,,,415,CAN,524.0,2.0,,,,,,
P16040005303,2016-04-04 03:00:52,2,0,,BIKE PATH/PARKS/BUSINESS DSTRC,,,OB SANDS,,FOOT,AT,614.0,3.0,,,,,,
P16040005330,2016-04-04 03:39:41,2,4300,,NEWTON,AV,,,,415V,A,441.0,1.0,,,,,,
P16040005339,2016-04-04 03:51:09,2,4900,,SANTA MONICA,AV,,,,415N,CAN,614.0,3.0,,,,,,
P16040005357,2016-04-04 04:11:35,2,0,,13TH,ST,,MARKET,ST,415,A,521.0,2.0,,,,,,
P16040005372,2016-04-04 04:51:59,2,7000,,FRIARS,RD,,,,459A,CAN,623.0,2.0,,,,,,
P16040005379,2016-04-04 05:05:55,2,0,,3RD,AV,,ROBINSON,AV,23152,A,627.0,2.0,,,,,,
P16040005392,2016-04-04 05:39:01,2,4700,,WIND SURF,WY,,,,459A,CAN,725.0,1.0,,,,,,
P16040005393,2016-04-04 05:39:29,2,0,,OCEAN BEACH AREA,,,,,1186,AT,614.0,,,,,,,
P16040005402,2016-04-04 06:00:00,2,600,,G,ST,,,,415,CAN,524.0,2.0,,,,,,
P16040005405,2016-04-04 06:11:08,2,1500,,ISLAND,AV,,,,SLEEPER,AT,521.0,3.0,,,,,,
P16040005415,2016-04-04 06:20:00,2,4000,,HANCOCK,ST,,,,415N,CAN,611.0,3.0,,,,,,
P16040005423,2016-04-04 06:30:05,2,0,,ARENAS,ST,,OLIVETAS,AV,CW,A,124.0,1.0,,,,,,
P16040005428,2016-04-04 06:42:56,2,12500,,HEATHERTON,CT,,,,MP,CAN,231.0,,,,,,,
P16040005439,2016-04-04 06:53:09,2,2400,,HOTEL CIRCLE NORTH,,,,,415,A,623.0,2.0,,,,,,
P16040005460,2016-04-04 07:09:10,2,3300,,E,ST,,,,459A,CAN,516.0,2.0,,,,,,
P16040005463,2016-04-04 07:10:14,2,7600,,MCGONIGLE,TR,,,,911,CAN,936.0,1.0,,,,,,
P16040005465,2016-04-04 07:10:41,2,1400,,30TH SB,ST,,,,911,CAN,723.0,1.0,,,,,,
P16040005466,2016-04-04 07:11:29,2,10300,,PINECASTLE,ST,,,,459A,CAN,241.0,1.0,,,,,,
P16040005476,2016-04-04 07:21:35,2,4500,,LA JOLLA VILLAGE,DR,,,,911,CAN,115.0,1.0,,,,,,
P16040005517,2016-04-04 07:50:35,2,7900,,ARJONS,DR,,,,459A,CAN,243.0,2.0,,,,,,
P16040005533,2016-04-04 07:59:59,2,800,,6TH,AV,,,,911,CAN,523.0,1.0,,,,,,
P16040005552,2016-04-04 08:12:36,2,400,,RINGWOOD,DR,,,,242,A,436.0,1.0,,,,,,
P16040005557,2016-04-04 08:14:15,2,1500,,ROSECRANS,ST,,,,459A,CAN,615.0,2.0,,,,,,
P16040005575,2016-04-04 08:24:54,2,500,,3RD,AV,,,,242,CAN,522.0,1.0,,,,,,
P16040005587,2016-04-04 08:32:35,2,0,,5TH,AV,,BROADWAY,,LOJACK,A,523.0,1.0,,,,,,
P16040005588,2016-04-04 08:33:44,2,900,,WEST MISSION BAY,DR,,,,5150,A,121.0,2.0,,,,,,
P16040005607,2016-04-04 08:44:47,2,4700,,SHADWELL,PL,,,,459A,CAN,934.0,1.0,,,,,,
P16040005630,2016-04-04 09:02:20,2,4800,,SANTA MONICA,AV,,,,911,CAN,614.0,1.0,,,,,,
P16040005649,2016-04-04 09:10:13,2,4300,,CAM DE LA PLAZA,,,,,459A,CAN,712.0,2.0,,,,,,
P16040005664,2016-04-04 09:16:52,2,200,S,47TH,ST,,,,415,CAN,446.0,2.0,,,,,,
P16040005681,2016-04-04 09:24:51,2,9200,,AERO,DR,,,,1016,A,311.0,2.0,,,,,,
P16040005682,2016-04-04 09:25:03,2,1500,,INDIA,ST,,,,459A,CAN,528.0,2.0,,,,,,
P16040005687,2016-04-04 09:29:08,2,2900,,MARCY,AV,,,,459A,CAN,512.0,2.0,,,,,,
P16040005698,2016-04-04 09:34:13,2,1200,,IMPERIAL,AV,,,,TLO,CAN,541.0,1.0,,,,,,
P16040005704,2016-04-04 09:38:23,2,0,,BLACK MTN,RD,,CAM SAN BERNARDO,,459A,CAN,937.0,1.0,,,,,,
P16040005709,2016-04-04 09:40:43,2,1400,,30TH SB,ST,,,,911,CAN,723.0,1.0,,,,,,
P16040005712,2016-04-04 09:44:37,2,3400,,COLLEGE,AV,,,,1016QC,CAN,451.0,2.0,,,,,,
P16040005720,2016-04-04 09:49:03,2,4700,,SOLOLA,AV,,,,911,CAN,446.0,1.0,,,,,,
P16040005721,2016-04-04 09:49:10,2,0,,BAYARD,ST,,HORNBLEND,ST,415,A,122.0,2.0,,,,,,
P16040005756,2016-04-04 10:12:28,2,0,,13TH,ST,,E,ST,1016,A,521.0,2.0,,,,,,
P16040005781,2016-04-04 10:24:46,2,0,,MORAGA,AV,,MORAGA,CT,CW,A,113.0,1.0,,,,,,
P16040005783,2016-04-04 10:25:16,2,16400,,VERIDIAN,CR,,,,459A,CAN,,1.0,,,,,,
P16040005786,2016-04-04 10:25:45,2,3900,,VERMONT,ST,,,,1016,A,627.0,2.0,,,,,,
P16040005808,2016-04-04 10:35:36,2,500,,5TH,AV,,,,1016,AT,523.0,2.0,,,,,,
P16040005820,2016-04-04 10:40:45,2,1800,,HOTEL CIRCLE SOUTH,,,,,911,CAN,623.0,1.0,,,,,,
P16040005832,2016-04-04 10:45:29,2,4000,,GENESEE,AV,,,,211,A,111.0,1.0,,,,,,
P16040005834,2016-04-04 10:46:39,2,5200,,PIROTTE,DR,,,,415,CAN,451.0,2.0,,,,,,
P16040005838,2016-04-04 10:47:31,2,700,,18TH,ST,,,,647F,A,721.0,2.0,,,,,,
P16040005850,2016-04-04 10:53:11,2,0,,BACON,ST,,NEWPORT,AV,1016,AT,614.0,2.0,,,,,,
P16040005858,2016-04-04 10:59:14,2,7100,,MALTA,ST,,,,415,CAN,111.0,2.0,,,,,,
P16040005871,2016-04-04 11:06:03,2,1600,,EUCLID,AV,,,,415,CAN,447.0,2.0,,,,,,
P16040005890,2016-04-04 11:16:27,2,0,,14TH,ST,,ISLAND,AV,5150V,A,521.0,1.0,,,,,,
P16040005915,2016-04-04 11:28:14,2,4500,,MISSION BAY,DR,,,,911,CAN,122.0,1.0,,,,,,
P16040005926,2016-04-04 11:34:55,2,300,W,SAN YSIDRO,BL,,,,415,A,712.0,2.0,,,,,,
P16040005939,2016-04-04 11:42:21,2,0,,45TH,ST,,POLK,AV,586,CAN,831.0,,,,,,,
P16040005959,2016-04-04 11:58:23,2,0,,SKYLINE,DR,,WOODMAN,ST,415,CAN,437.0,2.0,,,,,,
P16040005965,2016-04-04 12:06:41,2,4300,,LA JOLLA VILLAGE,DR,,,,459A,CAN,115.0,2.0,,,,,,
P16040005977,2016-04-04 12:15:12,2,9800,,GENESEE,AV,,,,CC,A,115.0,2.0,,,,,,
P16040006011,2016-04-04 12:40:28,2,600,W,BROADWAY,,,,,459R,CAN,522.0,3.0,,,,,,
P16040006043,2016-04-04 13:04:15,2,3100,,A,ST,,,,10851,A,517.0,,,,,,,
P16040006050,2016-04-04 13:06:02,2,11600,,COHANSEY,RD,,,,459A,CAN,246.0,1.0,,,,,,
P16040006057,2016-04-04 13:11:38,2,10900,,CAM RUIZ,,,,,1016,A,242.0,1.0,,,,,,
P16040006074,2016-04-04 13:23:41,2,0,,AERO,DR,,WEST CANYON,AV,72HR,CAN,311.0,3.0,,,,,,
P16040006091,2016-04-04 13:34:24,2,500,,B,ST,,,,911,CAN,524.0,1.0,,,,,,
P16040006096,2016-04-04 13:36:23,2,4300,,ORCHARD,AV,,,,911,CAN,613.0,1.0,,,,,,
P16040006113,2016-04-04 13:48:34,2,100,,WOODMAN,ST,,,,911,CAN,436.0,1.0,,,,,,
P16040006115,2016-04-04 13:49:22,2,2500,,BACON,ST,,,,10851,A,614.0,,,,,,,
P16040006118,2016-04-04 13:51:07,2,0,,5TH,AV,,C,ST,242,CAN,524.0,1.0,,,,,,
P16040006121,2016-04-04 13:52:06,2,7400,,COPLEY PARK,PL,,,,911,CAN,313.0,1.0,,,,,,
P16040006129,2016-04-04 13:57:00,2,2700,,QUALTROUGH,ST,,,,911,CAN,616.0,1.0,,,,,,
P16040006132,2016-04-04 13:59:57,2,3400,,VISTA SB,LN,,,,415N,CAN,712.0,3.0,,,,,,
P16040006165,2016-04-04 14:19:51,2,1300,,CAMTO DIADEMA,,,,,459A,CAN,124.0,1.0,,,,,,
P16040006176,2016-04-04 14:31:25,2,3400,,MERIDIAN,AV,,,,459,A,451.0,1.0,,,,,,
P16040006184,2016-04-04 14:37:58,2,100,W,BROADWAY,,,,,911,CAN,525.0,1.0,,,,,,
P16040006198,2016-04-04 14:48:24,2,1100,,FRONT,ST,,,,1016,A,524.0,2.0,,,,,,
P16040006199,2016-04-04 14:48:27,2,6900,,HYDE PARK,DR,,,,415V,CAN,325.0,1.0,,,,,,
P16040006204,2016-04-04 14:50:27,2,7000,,TUTHER,WY,,,,415V,CAN,436.0,1.0,,,,,,
P16040006214,2016-04-04 14:53:28,2,2100,,INDIA,ST,,,,CC,CAN,528.0,3.0,,,,,,
P16040006242,2016-04-04 15:07:14,2,5100,,WEST POINT LOMA,BL,,,,911,CAN,614.0,1.0,,,,,,
P16040006255,2016-04-04 15:14:00,2,10900,,NORTH TORREY PINES,RD,,,,911,CAN,126.0,1.0,,,,,,
P16040006261,2016-04-04 15:17:11,2,1100,,BROADWAY,,,,,415,CAN,521.0,2.0,,,,,,
P16040006272,2016-04-04 15:24:44,2,3100,,MISSION,BL,,,,415V,A,121.0,1.0,,,,,,
P16040006279,2016-04-04 15:29:59,2,200,,17TH,ST,,,,245,A,521.0,,,,,,,
P16040006298,2016-04-04 15:42:19,2,13300,,HESTON,PL,,,,459A,CAN,934.0,1.0,,,,,,
P16040006303,2016-04-04 15:45:49,2,3000,,CHILDRENS,WY,,,,415V,A,314.0,1.0,,,,,,
P16040006331,2016-04-04 16:00:25,2,2200,,EUCLID,AV,,,,415V,CAN,447.0,1.0,,,,,,
P16040006342,2016-04-04 16:09:05,2,4000,,52ND,ST,,,,1016,A,826.0,2.0,,,,,,
P16040006344,2016-04-04 16:09:56,2,3100,,UNIVERSITY,AV,,,,911,CAN,813.0,1.0,,,,,,
P16040006345,2016-04-04 16:10:01,2,3200,,ROSECRANS,PL,,,,415,CAN,612.0,2.0,,,,,,
P16040006346,2016-04-04 16:10:41,2,4300,,IDAHO,ST,,,,1016,A,813.0,2.0,,,,,,
P16040006349,2016-04-04 16:12:07,2,1700,,GARNET,AV,,,,415,A,122.0,2.0,,,,,,
P16040006378,2016-04-04 16:35:52,2,4200,,ESTRELLA,AV,,,,1186,A,826.0,,,,,,,
P16040006384,2016-04-04 16:39:55,2,500,S,EUCLID,AV,,,,1016,A,446.0,2.0,,,,,,
P16040006403,2016-04-04 16:49:23,2,0,,6TH,AV,,SPRUCE,ST,42682,A,531.0,,,,,,,
P16040006422,2016-04-04 17:06:51,2,7400,,HAZARD CENTER,DR,,,,1016,A,315.0,1.0,,,,,,
P16040006426,2016-04-04 17:09:51,2,400,,EUCLID NATIONAL CITY,,,,,1016,A,999.0,2.0,,,,,,
P16040006429,2016-04-04 17:10:58,2,4600,,COLLEGE,AV,,,,10851RR,CAN,326.0,3.0,,,,,,
P16040006432,2016-04-04 17:14:31,2,2800,,5TH,AV,,,,5150,A,529.0,2.0,,,,,,
P16040006436,2016-04-04 17:17:28,2,10700,,ESCOBAR,DR,,,,496R,CAN,312.0,3.0,,,,,,
P16040006437,2016-04-04 17:17:34,2,11400,,DUENDA,RD,,,,647F,A,234.0,2.0,,,,,,
P16040006455,2016-04-04 17:31:06,2,7000,,FRIARS,RD,,,,1016,A,621.0,2.0,,,,,,
P16040006471,2016-04-04 17:48:11,2,0,,6TH,AV,,C,ST,1016,AT,524.0,2.0,,,,,,
P16040006501,2016-04-04 18:11:00,2,400,W,WASHINGTON,ST,,,,1016,A,627.0,2.0,,,,,,
P16040006506,2016-04-04 18:16:01,2,400,,6TH,AV,,,,459A,CAN,523.0,2.0,,,,,,
P16040006536,2016-04-04 18:38:47,2,0,W,SAN YSIDRO,BL,,VIA DE SAN YSIDRO,,1016,A,712.0,2.0,,,,,,
P16040006553,2016-04-04 18:54:28,2,1700,,GARNET,AV,,,,415,AT,122.0,2.0,,,,,,
P16040006566,2016-04-04 19:04:52,2,200,W,SPRUCE,ST,,,,647F,AT,529.0,2.0,,,,,,
P16040006568,2016-04-04 19:06:07,2,300,,WASHINGTON,ST,,,,415,CAN,627.0,2.0,,,,,,
P16040006588,2016-04-04 19:20:20,2,4800,,BOISE,AV,,,,10851,A,111.0,1.0,,,,,,
P16040006598,2016-04-04 19:24:49,2,0,,326Y2,,,,,1021,CAN,324.0,3.0,,,,,,
P16040006611,2016-04-04 19:34:16,2,700,,DENNERY,RD,,,,1016,A,725.0,2.0,,,,,,
P16040006614,2016-04-04 19:36:55,2,0,,LAKE MURRAY,BL,,SAN CARLOS,DR,415PP,CAN,324.0,2.0,,,,,,
P16040006634,2016-04-04 19:50:49,2,1200,,9TH,AV,,,,488R,CAN,524.0,3.0,,,,,,
P16040006653,2016-04-04 20:08:20,2,4400,,UNIVERSITY,AV,,,,911,CAN,833.0,1.0,,,,,,
P16040006672,2016-04-04 20:19:19,2,5400,,ADOBE FALLS,RD,,,,415,A,323.0,2.0,,,,,,
P16040006674,2016-04-04 20:22:32,2,2800,,TORREY PINES SCENIC,DR,,,,415V,CAN,126.0,1.0,,,,,,
P16040006676,2016-04-04 20:23:52,2,1300,,PARK,BL,,,,MP,CAN,521.0,,,,,,,
P16040006696,2016-04-04 20:42:48,2,0,,15,,,,,1016,A,834.0,2.0,,,,,,
P16040006700,2016-04-04 20:44:49,2,0,,9TH,AV,,F,ST,1016,A,521.0,2.0,,,,,,
P16040006722,2016-04-04 21:04:34,2,8700,,COSTA VERDE,BL,,,,10852,A,115.0,,,,,,,
P16040006725,2016-04-04 21:08:32,2,8500,,GIBBS,DR,,,,459A,CAN,313.0,2.0,,,,,,
P16040006728,2016-04-04 21:10:57,2,2400,,IMPERIAL,AV,,,,FOOT,AT,514.0,3.0,,,,,,
P16040006737,2016-04-04 21:19:20,2,2800,,EL CAJON,BL,,,,417,A,813.0,,,,,,,
P16040006746,2016-04-04 21:25:28,2,2900,,MARCY,AV,,,,1016,A,512.0,2.0,,,,,,
P16040006749,2016-04-04 21:27:29,2,2200,,FERN,ST,,,,647F,A,518.0,2.0,,,,,,
P16040006751,2016-04-04 21:28:10,2,4500,,LA JOLLA VILLAGE,DR,,,,459A,CAN,115.0,2.0,,,,,,
P16040006752,2016-04-04 21:28:18,2,5000,,WEST POINT LOMA,BL,,,,1016,A,614.0,2.0,,,,,,
P16040006760,2016-04-04 21:32:44,2,13700,,VIA TRES VISTA,,,,,5150V,A,233.0,1.0,,,,,,
P16040006770,2016-04-04 21:41:07,2,3800,,GREENWOOD,ST,,,,911,CAN,611.0,1.0,,,,,,
P16040006779,2016-04-04 21:48:06,2,2900,,MARCY,AV,,,,1016,A,512.0,2.0,,,,,,
P16040006814,2016-04-04 22:09:00,2,8600,,LAKE MURRAY,BL,,,,459A,CAN,324.0,2.0,,,,,,
P16040006824,2016-04-04 22:12:16,2,2200,,IMPERIAL,AV,,,,1016,AT,514.0,2.0,,,,,,
P16040006851,2016-04-04 22:28:16,2,400,,G,ST,,,,42682,A,523.0,,,,,,,
P16040006869,2016-04-04 22:41:05,2,3200,,SPORTS ARENA,BL,,,,1016,A,611.0,2.0,,,,,,
P16040006874,2016-04-04 22:43:06,2,4000,,BEYER,BL,,,,1016,A,712.0,2.0,,,,,,
P16040006881,2016-04-04 22:48:37,2,3200,,MIDWAY,DR,,,,10851R,CAN,611.0,,,,,,,
P16040006883,2016-04-04 22:49:12,2,100,S,58TH,ST,,,,5150,A,432.0,2.0,,,,,,
P16040006892,2016-04-04 22:56:38,2,0,,EL CAJON,BL,,EUCLID,AV,1016,A,826.0,2.0,,,,,,
P16040006894,2016-04-04 22:57:16,2,0,,EUCLID,AV,,UNIVERSITY,AV,1016,A,828.0,2.0,,,,,,
P16040006895,2016-04-04 22:58:12,2,0,,RANCHO HILLS,DR,,REO,DR,RJ,A,438.0,2.0,,,,,,
P16040006898,2016-04-04 23:00:46,2,700,,10TH,AV,,,,415,A,521.0,2.0,,,,,,
P16040006908,2016-04-04 23:09:59,2,6800,,FRIARS,RD,,,,415,CAN,621.0,2.0,,,,,,
P16040006919,2016-04-04 23:16:02,2,1900,,BACON,ST,,,,1016,A,614.0,2.0,,,,,,
P16040006937,2016-04-04 23:29:48,2,0,,LINDA VISTA,RD,,NAPA,ST,415,CAN,622.0,2.0,,,,,,
P16040006945,2016-04-04 23:37:07,2,4000,,39TH,ST,,,,1185,A,838.0,2.0,,,,,,
P16040006952,2016-04-04 23:41:00,2,8500,,SAN CARLOS,DR,,,,10851,A,324.0,,,,,,,
P16040006953,2016-04-04 23:43:45,2,2000,,BLUEHAVEN,CT,,,,415N,CAN,722.0,3.0,,,,,,
P16040006998,2016-04-05 00:23:32,3,0,,36TH,ST,,EL CAJON,BL,1016,A,838.0,2.0,,,,,,
P16040007012,2016-04-05 00:38:28,3,0,,EL CAJON,BL,,MENLO,AV,1016,A,831.0,1.0,,,,,,
P16040007022,2016-04-05 00:47:06,3,5500,,CHURCHWARD,ST,,,,415N,CAN,432.0,3.0,,,,,,
P16040007033,2016-04-05 00:53:13,3,1000,,LINCOLN,AV,,,,415,A,624.0,2.0,,,,,,
P16040007037,2016-04-05 00:57:33,3,4200,,35TH,ST,,,,1131,A,838.0,1.0,,,,,,
P16040007038,2016-04-05 00:57:55,3,0,,17TH,ST,,I-5 SB ON,RA,1016,A,521.0,2.0,,,,,,
P16040007045,2016-04-05 01:04:06,3,3000,,BALBOA,DR,,,,1016,A,531.0,2.0,,,,,,
P16040007053,2016-04-05 01:16:42,3,400,,SYCAMORE,RD,,,,1016,A,712.0,2.0,,,,,,
P16040007055,2016-04-05 01:18:00,3,4000,,IDAHO,ST,,,,1016,A,813.0,2.0,,,,,,
P16040007075,2016-04-05 01:40:41,3,8900,,BALBOA,AV,,,,459A,CAN,313.0,2.0,,,,,,
P16040007080,2016-04-05 01:48:52,3,4300,,IMPERIAL,AV,,,,1130,CAN,441.0,1.0,,,,,,
P16040007099,2016-04-05 02:11:47,3,3200,,BRAMSON,PL,,,,42681,A,838.0,,,,,,,
P16040007104,2016-04-05 02:22:05,3,0,,CURLEW,ST,,SPRUCE,ST,HZRD,CAN,529.0,1.0,,,,,,
P16040007119,2016-04-05 02:42:08,3,800,,27TH SB,ST,,,,5150,A,724.0,2.0,,,,,,
P16040007135,2016-04-05 03:04:38,3,0,,OB SANDS,,,PARKS/FIREPITS/OB BUSINESS DIS,,1186,AT,614.0,,,,,,,
P16040007154,2016-04-05 03:34:40,3,0,,GOSHEN,ST,,LINDA VISTA,RD,CW,A,622.0,1.0,,,,,,
P16040007157,2016-04-05 03:39:27,3,18600,,WEST BERNARDO,DR,,,,1153,A,234.0,2.0,,,,,,
P16040007163,2016-04-05 03:53:32,3,500,,HOTEL CIRCLE SOUTH,,,,,415,CAN,623.0,2.0,,,,,,
P16040007164,2016-04-05 03:54:42,3,3000,,BALBOA,DR,,,,1016,A,531.0,2.0,,,,,,
P16040007165,2016-04-05 03:57:28,3,700,E,SAN YSIDRO,BL,,,,415,CAN,714.0,2.0,,,,,,
P16040007174,2016-04-05 04:15:23,3,1500,,COMMERCIAL,ST,,,,5150,CAN,521.0,2.0,,,,,,
P16040007179,2016-04-05 04:28:53,3,4400,,LA JOLLA VILLAGE,DR,,,,911,CAN,115.0,1.0,,,,,,
P16040007208,2016-04-05 05:40:58,3,900,,9TH,AV,,,,5150,CAN,524.0,2.0,,,,,,
P16040007211,2016-04-05 05:43:37,3,3700,,ALTADENA,AV,,,,459A,CAN,827.0,2.0,,,,,,
P16040007219,2016-04-05 06:02:29,3,1000,,5TH,AV,,,,911,CAN,524.0,1.0,,,,,,
P16040007224,2016-04-05 06:11:39,3,2700,,DE ANZA,RD,,,,SLEEPER,AT,123.0,3.0,,,,,,
P16040007228,2016-04-05 06:19:23,3,900,,HORNBLEND,ST,,,,CW,AT,122.0,1.0,,,,,,
P16040007229,2016-04-05 06:20:57,3,400,,6TH,AV,,,,459A,CAN,523.0,2.0,,,,,,
P16040007328,2016-04-05 07:48:05,3,3500,,ALTADENA,AV,,,,1016,A,827.0,2.0,,,,,,
P16040007342,2016-04-05 07:57:53,3,400,,MARKET,ST,,,,1131,A,523.0,1.0,,,,,,
P16040007350,2016-04-05 08:00:45,3,3600,,CLAIREMONT,DR,,,,1151,A,116.0,2.0,,,,,,
P16040007351,2016-04-05 08:01:09,3,500,,ROBINSON,AV,,,,211,A,627.0,1.0,,,,,,
P16040007366,2016-04-05 08:10:29,3,0,,JUAN,ST,,TAYLOR,ST,INFO,CAN,625.0,2.0,,,,,,
P16040007384,2016-04-05 08:20:15,3,3800,,OCEAN VIEW,BL,,,,42682,A,441.0,,,,,,,
P16040007391,2016-04-05 08:23:52,3,5600,,DEL CERRO,BL,,,,SLEEPER,CAN,323.0,3.0,,,,,,
P16040007412,2016-04-05 08:39:24,3,4400,,CASS,ST,,,,415,CAN,122.0,2.0,,,,,,
P16040007415,2016-04-05 08:40:17,3,4100,,44TH,ST,,,,459,A,831.0,1.0,,,,,,
P16040007417,2016-04-05 08:41:03,3,400,,DATE,ST,,,,415,A,529.0,2.0,,,,,,
P16040007440,2016-04-05 08:52:21,3,1600,,NATIONAL,AV,,,,1016,AT,511.0,2.0,,,,,,
P16040007444,2016-04-05 08:54:19,3,9200,,REBECCA,AV,,,,459A,CAN,311.0,1.0,,,,,,
P16040007462,2016-04-05 09:03:57,3,5400,,CAMTO EXQUISITO,,,,,459A,CAN,934.0,1.0,,,,,,
P16040007471,2016-04-05 09:07:43,3,2700,,ELROSE,DR,,,,CW,CAN,723.0,1.0,,,,,,
P16040007499,2016-04-05 09:26:37,3,1200,S,43RD,ST,,,,1151,A,442.0,2.0,,,,,,
P16040007515,2016-04-05 09:36:46,3,4000,,OREGON,ST,,,,RJ,A,813.0,2.0,,,,,,
P16040007516,2016-04-05 09:36:46,3,2100,,INDIA,ST,,,,CC,CAN,528.0,,,,,,,
P16040007532,2016-04-05 09:44:22,3,3100,,NEWTON,AV,,,,RJ,CAN,512.0,2.0,,,,,,
P16040007546,2016-04-05 09:54:42,3,200,W,WASHINGTON,ST,,,,FOOT,AT,627.0,3.0,,,,,,
P16040007549,2016-04-05 09:55:51,3,1500,,50TH,ST,,,,1131A,CAN,447.0,1.0,,,,,,
P16040007580,2016-04-05 10:18:53,3,300,,28TH,ST,,,,911,CAN,515.0,1.0,,,,,,
P16040007583,2016-04-05 10:22:21,3,2500,,NORTHSIDE,DR,,,,911,CAN,315.0,1.0,,,,,,
P16040007620,2016-04-05 10:44:51,3,4200,,46TH,ST,,,,1150,A,831.0,1.0,,,,,,
P16040007640,2016-04-05 10:59:01,3,1900,,L AV NATIONAL CITY,,,,,FU,A,700.0,2.0,,,,,,
P16040007671,2016-04-05 11:19:24,3,0,,CASS,ST,,HORNBLEND,ST,1016,AT,122.0,2.0,,,,,,
P16040007674,2016-04-05 11:21:36,3,4400,,WINONA,AV,,,,1016,A,824.0,2.0,,,,,,
P16040007688,2016-04-05 11:30:07,3,900,S,16TH,ST,,,,602,A,511.0,2.0,,,,,,
P16040007698,2016-04-05 11:38:08,3,4100,,CHAMOUNE,AV,,,,415,CAN,831.0,2.0,,,,,,
P16040007699,2016-04-05 11:38:43,3,4400,,CASS,ST,,,,1016,A,122.0,2.0,,,,,,
P16040007728,2016-04-05 12:06:09,3,0,,CARMEL MTN,RD,,SPARREN,AV,INFO,CAN,233.0,2.0,,,,,,
P16040007732,2016-04-05 12:11:08,3,1800,,EL PRADO,,,,,415,AT,531.0,2.0,,,,,,
P16040007740,2016-04-05 12:15:39,3,3300,,MURPHY CANYON,RD,,,,911,CAN,311.0,1.0,,,,,,
P16040007743,2016-04-05 12:17:35,3,100,,G,ST,,,,647F,CAN,522.0,2.0,,,,,,
P16040007745,2016-04-05 12:19:19,3,1100,S,MISSION RD FALLBROOK,,,,,AU10851,CAN,999.0,2.0,,,,,,
P16040007748,2016-04-05 12:22:08,3,0,,4TH,AV,,GRAPE,ST,20002R,CAN,529.0,2.0,,,,,,
P16040007753,2016-04-05 12:24:26,3,4200,,MISSION,BL,,,,647F,CAN,122.0,2.0,,,,,,
P16040007755,2016-04-05 12:25:31,3,4100,,REGENTS PARK,RW,,,,5150,A,115.0,2.0,,,,,,
P16040007757,2016-04-05 12:25:54,3,1600,,HOLLISTER,ST,,,,NARC,A,722.0,2.0,,,,,,
P16040007766,2016-04-05 12:29:54,3,3900,,CAMTO PATRICIA,,,,,911,CAN,111.0,1.0,,,,,,
